Heuristic;Sudoku #;Seed;Solution Found;Runtime;# Splits;# Backtracks;# Positive assignments;# Negative assignments;Positive to negative assignments ratio;# Clauses learned;# Clauses at start;# Variables at start;# Initial filled;# Clauses before loop ;# Variables before loop;# Variables assigned before loop
8_ Our min len probabilistic JW two sided;62;3;Yes;0.1114664077758789;12;12;2570;4029;0.6378754033258873;25044;12011;729;23;1710;446;506
8_ Our min len probabilistic JW two sided;62;4;Yes;0.085418701171875;9;9;1877;3030;0.6194719471947194;20900;12011;729;23;1710;446;506
8_ Our min len probabilistic JW two sided;62;5;Yes;0.14473605155944824;14;10;2608;3808;0.6848739495798319;21835;12011;729;23;1710;446;506
8_ Our min len probabilistic JW two sided;63;1;Yes;0.05739092826843262;4;2;939;1721;0.5456130156885531;16148;12011;729;23;1734;444;507
8_ Our min len probabilistic JW two sided;63;2;Yes;0.11226677894592285;18;17;3302;5046;0.654379706698375;28800;12011;729;23;1734;444;507
8_ Our min len probabilistic JW two sided;63;3;Yes;0.14041829109191895;11;7;2219;3453;0.6426295974514915;21918;12011;729;23;1734;444;507
8_ Our min len probabilistic JW two sided;63;4;Yes;0.08794331550598145;11;9;2160;3517;0.6141597952800683;23404;12011;729;23;1734;444;507
8_ Our min len probabilistic JW two sided;63;5;Yes;0.11066269874572754;13;10;2508;3711;0.6758286176232822;21937;12011;729;23;1734;444;507
8_ Our min len probabilistic JW two sided;64;1;Yes;0.18837928771972656;29;26;5253;7775;0.6756270096463023;37598;12010;729;22;1591;432;513
8_ Our min len probabilistic JW two sided;64;2;Yes;0.07222771644592285;12;10;2335;3621;0.6448494890914113;22747;12010;729;22;1591;432;513
8_ Our min len probabilistic JW two sided;64;3;Yes;0.05358123779296875;6;5;1071;1986;0.5392749244712991;17669;12010;729;22;1591;432;513
8_ Our min len probabilistic JW two sided;64;4;Yes;0.19601035118103027;37;36;6548;9691;0.6756784645547416;44722;12010;729;22;1591;432;513
8_ Our min len probabilistic JW two sided;64;5;Yes;0.21629071235656738;26;26;4655;7315;0.6363636363636364;38535;12010;729;22;1591;432;513
8_ Our min len probabilistic JW two sided;65;1;Yes;0.06775903701782227;12;10;1892;3286;0.5757760194765672;23273;12012;729;24;1605;420;519
8_ Our min len probabilistic JW two sided;65;2;Yes;0.1447279453277588;11;9;1766;2926;0.6035543403964456;20557;12012;729;24;1605;420;519
8_ Our min len probabilistic JW two sided;65;3;Yes;0.08070635795593262;12;10;1735;2959;0.5863467387630956;21223;12012;729;24;1605;420;519
8_ Our min len probabilistic JW two sided;65;4;Yes;0.049814701080322266;7;5;1062;1953;0.543778801843318;17225;12012;729;24;1605;420;519
8_ Our min len probabilistic JW two sided;65;5;Yes;0.13380146026611328;18;17;2911;4613;0.6310427053977888;28075;12012;729;24;1605;420;519
