Heuristic;Sudoku #;Seed;Solution Found;Runtime;# Splits;# Backtracks;# Positive assignments;# Negative assignments;Positive to negative assignments ratio;# Clauses learned;# Clauses at start;# Variables at start;# Initial filled;# Clauses before loop ;# Variables before loop;# Variables assigned before loop
5_ Our min len JW one sided;5;4;Yes;0.03523612022399902;3;1;441;1110;0.3972972972972973;14814;12011;729;23;1186;332;563
5_ Our min len JW one sided;5;5;Yes;0.04583096504211426;10;7;1377;2317;0.5943029779887786;18439;12011;729;23;1186;332;563
5_ Our min len JW one sided;6;1;Yes;0.06322979927062988;14;9;2801;3989;0.7021809977437954;21335;12011;729;23;1643;442;508
5_ Our min len JW one sided;6;2;Yes;0.08165884017944336;16;14;3240;5047;0.6419655240737071;28757;12011;729;23;1643;442;508
5_ Our min len JW one sided;6;3;Yes;0.1076819896697998;25;22;4563;6761;0.6749001626978257;32668;12011;729;23;1643;442;508
5_ Our min len JW one sided;6;4;Yes;0.07310318946838379;15;11;2832;4217;0.6715674650225278;23515;12011;729;23;1643;442;508
5_ Our min len JW one sided;6;5;Yes;0.07498288154602051;16;12;3319;5091;0.6519347868788057;27858;12011;729;23;1643;442;508
5_ Our min len JW one sided;7;1;Yes;0.05714607238769531;13;9;2146;3477;0.6171987345412712;22526;12012;729;24;1503;408;525
5_ Our min len JW one sided;7;2;Yes;0.05725359916687012;11;9;1960;3257;0.6017807798587658;22373;12012;729;24;1503;408;525
5_ Our min len JW one sided;7;3;Yes;0.06840395927429199;16;12;2699;4226;0.6386654046379555;25238;12012;729;24;1503;408;525
5_ Our min len JW one sided;7;4;Yes;0.06242871284484863;12;11;2163;3643;0.5937414219050233;24807;12012;729;24;1503;408;525
5_ Our min len JW one sided;7;5;Yes;0.057231903076171875;12;10;2140;3529;0.6064040804760555;23689;12012;729;24;1503;408;525
5_ Our min len JW one sided;8;1;Yes;0.053534507751464844;10;0;1823;2494;0.7309542902967121;14744;12011;729;23;1553;410;524
5_ Our min len JW one sided;8;2;Yes;0.05820107460021973;12;5;2279;3205;0.7110764430577223;18314;12011;729;23;1553;410;524
5_ Our min len JW one sided;8;3;Yes;0.06554150581359863;16;7;2769;3852;0.7188473520249221;19769;12011;729;23;1553;410;524
5_ Our min len JW one sided;8;4;Yes;0.05575060844421387;8;1;1587;2376;0.6679292929292929;16330;12011;729;23;1553;410;524
5_ Our min len JW one sided;8;5;Yes;0.08900904655456543;26;21;4699;6528;0.7198223039215687;29838;12011;729;23;1553;410;524
5_ Our min len JW one sided;9;1;Yes;0.05898547172546387;20;18;2437;3787;0.6435172960126749;22819;12012;729;24;1271;360;549
5_ Our min len JW one sided;9;2;Yes;0.04671359062194824;6;2;1018;1768;0.5757918552036199;15817;12012;729;24;1271;360;549
5_ Our min len JW one sided;9;3;Yes;0.05046892166137695;13;10;1737;2926;0.5936431989063568;20459;12012;729;24;1271;360;549
5_ Our min len JW one sided;9;4;Yes;0.055083274841308594;12;8;1893;3023;0.6261991399272246;20324;12012;729;24;1271;360;549
5_ Our min len JW one sided;9;5;Yes;0.0553741455078125;16;12;2090;3231;0.6468585577220675;20408;12012;729;24;1271;360;549
5_ Our min len JW one sided;10;1;Yes;0.09479641914367676;28;21;4410;6182;0.7133613717243611;29521;12012;729;24;1687;432;513
5_ Our min len JW one sided;10;2;Yes;0.10732007026672363;34;29;5224;7289;0.7166963918232954;33472;12012;729;24;1687;432;513
5_ Our min len JW one sided;10;3;Yes;0.09186077117919922;30;21;4463;6098;0.7318793046900623;27623;12012;729;24;1687;432;513
5_ Our min len JW one sided;10;4;Yes;0.07975196838378906;23;16;3777;5232;0.7219036697247706;25492;12012;729;24;1687;432;513
5_ Our min len JW one sided;10;5;Yes;0.09036374092102051;26;20;4190;5795;0.723037100949094;27488;12012;729;24;1687;432;513
5_ Our min len JW one sided;11;1;Yes;0.06727838516235352;10;10;2181;3786;0.5760697305863708;27193;12011;729;23;1880;464;497
5_ Our min len JW one sided;11;2;Yes;0.05743885040283203;7;7;1638;3026;0.5413086582947786;24132;12011;729;23;1880;464;497
5_ Our min len JW one sided;11;3;Yes;0.06468868255615234;10;7;2106;3403;0.6188657067293565;23069;12011;729;23;1880;464;497
5_ Our min len JW one sided;11;4;Yes;0.05616140365600586;7;6;1562;2822;0.553508150248051;22486;12011;729;23;1880;464;497
5_ Our min len JW one sided;11;5;Yes;0.051639556884765625;6;5;1472;2685;0.5482309124767225;22152;12011;729;23;1880;464;497
5_ Our min len JW one sided;12;1;Yes;0.09092879295349121;24;21;4115;5653;0.727932071466478;26328;12010;729;22;1575;416;521
5_ Our min len JW one sided;12;2;Yes;0.08464527130126953;21;20;3829;5535;0.6917795844625113;28814;12010;729;22;1575;416;521
5_ Our min len JW one sided;12;3;Yes;0.0730125904083252;17;16;2810;4032;0.6969246031746031;22448;12010;729;22;1575;416;521
5_ Our min len JW one sided;12;4;Yes;0.0823066234588623;20;19;3497;5080;0.6883858267716535;27379;12010;729;22;1575;416;521
5_ Our min len JW one sided;12;5;Yes;0.06895637512207031;18;16;3104;4438;0.6994141505182515;23799;12010;729;22;1575;416;521
5_ Our min len JW one sided;13;1;Yes;0.056372642517089844;14;13;2116;3407;0.621074258878779;22304;12013;729;25;1490;402;528
5_ Our min len JW one sided;13;2;Yes;0.06115078926086426;9;9;1664;2896;0.574585635359116;21856;12013;729;25;1490;402;528
5_ Our min len JW one sided;13;3;Yes;0.057215213775634766;12;12;1997;3368;0.5929334916864608;23218;12013;729;25;1490;402;528
5_ Our min len JW one sided;13;4;Yes;0.059112548828125;10;10;1764;3018;0.584493041749503;22067;12013;729;25;1490;402;528
5_ Our min len JW one sided;13;5;Yes;0.05891084671020508;9;9;1694;2995;0.5656093489148581;22514;12013;729;25;1490;402;528
5_ Our min len JW one sided;14;1;Yes;0.08851218223571777;27;22;4511;6387;0.7062783779552215;29932;12012;729;24;1530;410;524
5_ Our min len JW one sided;14;2;Yes;0.0409846305847168;6;1;952;1638;0.5811965811965812;14993;12012;729;24;1530;410;524
5_ Our min len JW one sided;14;3;Yes;0.039895057678222656;6;2;1005;1684;0.5967933491686461;14936;12012;729;24;1530;410;524
5_ Our min len JW one sided;14;4;Yes;0.06242203712463379;11;5;1989;2809;0.7080811676753292;16993;12012;729;24;1530;410;524
5_ Our min len JW one sided;14;5;Yes;0.0374143123626709;4;0;764;1425;0.536140350877193;14712;12012;729;24;1530;410;524
5_ Our min len JW one sided;15;1;Yes;0.10067224502563477;32;29;4969;7288;0.6818057080131723;34687;12013;729;25;1596;422;518
5_ Our min len JW one sided;15;2;Yes;0.12555193901062012;45;43;6231;9021;0.6907216494845361;39918;12013;729;25;1596;422;518
5_ Our min len JW one sided;15;3;Yes;0.1442890167236328;51;48;7805;11177;0.69830902746712;48001;12013;729;25;1596;422;518
5_ Our min len JW one sided;15;4;Yes;0.1219015121459961;41;40;6594;9580;0.6883089770354907;43674;12013;729;25;1596;422;518
5_ Our min len JW one sided;15;5;Yes;0.14319133758544922;50;50;7386;10705;0.689957963568426;46991;12013;729;25;1596;422;518
5_ Our min len JW one sided;16;1;Yes;0.09568095207214355;23;22;4193;6473;0.6477676502394561;36745;12012;729;24;1803;442;508
5_ Our min len JW one sided;16;2;Yes;0.09490156173706055;19;19;3528;5526;0.6384364820846905;32942;12012;729;24;1803;442;508
5_ Our min len JW one sided;16;3;Yes;0.09299969673156738;21;21;3759;5866;0.6408114558472554;34054;12012;729;24;1803;442;508
5_ Our min len JW one sided;16;4;Yes;0.08783483505249023;20;19;3766;5867;0.6418953468552923;34364;12012;729;24;1803;442;508
5_ Our min len JW one sided;16;5;Yes;0.08864641189575195;19;19;3417;5409;0.6317249029395452;32728;12012;729;24;1803;442;508
5_ Our min len JW one sided;17;1;Yes;0.037081003189086914;3;1;577;1351;0.42709104367135453;15984;12010;729;22;1805;454;502
5_ Our min len JW one sided;17;2;Yes;0.0721585750579834;16;14;2524;4003;0.6305271046714964;24605;12010;729;22;1805;454;502
5_ Our min len JW one sided;17;3;Yes;0.06527376174926758;10;9;1971;3130;0.6297124600638978;21064;12010;729;22;1805;454;502
5_ Our min len JW one sided;17;4;Yes;0.06573295593261719;11;10;2214;3442;0.6432306798373039;22250;12010;729;22;1805;454;502
5_ Our min len JW one sided;17;5;Yes;0.07220005989074707;16;16;2991;4533;0.6598279285241562;26179;12010;729;22;1805;454;502
5_ Our min len JW one sided;18;1;Yes;0.08905148506164551;25;21;3925;5715;0.6867891513560805;27860;12013;729;25;1752;446;506
5_ Our min len JW one sided;18;2;Yes;0.08775043487548828;27;23;4028;5793;0.695321940272743;27380;12013;729;25;1752;446;506
5_ Our min len JW one sided;18;3;Yes;0.08721113204956055;21;18;3129;4756;0.657905803195963;25797;12013;729;25;1752;446;506
5_ Our min len JW one sided;18;4;Yes;0.0878763198852539;25;23;3872;5717;0.6772782928109148;28217;12013;729;25;1752;446;506
5_ Our min len JW one sided;18;5;Yes;0.07874250411987305;24;21;3598;5402;0.6660496112550907;27348;12013;729;25;1752;446;506
5_ Our min len JW one sided;19;1;Yes;0.04711747169494629;4;2;850;1616;0.525990099009901;15981;12013;729;25;1541;410;524
5_ Our min len JW one sided;19;2;Yes;0.06451201438903809;14;10;2466;3634;0.6785910842047331;21050;12013;729;25;1541;410;524
5_ Our min len JW one sided;19;3;Yes;0.0686349868774414;17;14;2947;4337;0.6795019598801014;23931;12013;729;25;1541;410;524
5_ Our min len JW one sided;19;4;Yes;0.08734989166259766;18;15;3157;4506;0.7006213936972925;23405;12013;729;25;1541;410;524
5_ Our min len JW one sided;19;5;Yes;0.07384848594665527;19;16;3342;4878;0.6851168511685117;26012;12013;729;25;1541;410;524
5_ Our min len JW one sided;20;1;Yes;0.04275178909301758;5;2;850;1694;0.5017709563164109;16588;12012;729;24;1502;404;527
5_ Our min len JW one sided;20;2;Yes;0.0454714298248291;10;6;1265;2136;0.5922284644194756;17211;12012;729;24;1502;404;527
5_ Our min len JW one sided;20;3;Yes;0.060273170471191406;11;8;1486;2630;0.5650190114068441;20143;12012;729;24;1502;404;527
5_ Our min len JW one sided;20;4;Yes;0.05717325210571289;18;16;1871;3059;0.6116377901274926;20623;12012;729;24;1502;404;527
5_ Our min len JW one sided;20;5;Yes;0.04227638244628906;4;1;785;1559;0.5035279025016036;15694;12012;729;24;1502;404;527
5_ Our min len JW one sided;21;1;Yes;0.12128591537475586;28;22;5664;7374;0.7681041497152156;29601;12010;729;22;2047;494;482
5_ Our min len JW one sided;21;2;Yes;0.15451741218566895;42;37;8065;10561;0.7636587444370798;40034;12010;729;22;2047;494;482
5_ Our min len JW one sided;21;3;Yes;0.13672780990600586;38;30;7280;9442;0.7710230883287439;35706;12010;729;22;2047;494;482
5_ Our min len JW one sided;21;4;Yes;0.12851715087890625;31;25;6036;8098;0.7453692269696222;33897;12010;729;22;2047;494;482
5_ Our min len JW one sided;21;5;Yes;0.11607074737548828;29;22;5916;8076;0.7325408618127786;34757;12010;729;22;2047;494;482
5_ Our min len JW one sided;22;1;Yes;0.04805898666381836;4;2;847;1568;0.5401785714285714;15527;12013;729;25;1605;422;518
5_ Our min len JW one sided;22;2;Yes;0.03554797172546387;2;0;474;1148;0.41289198606271776;14722;12013;729;25;1605;422;518
5_ Our min len JW one sided;22;3;Yes;0.04231834411621094;3;1;695;1422;0.48874824191279886;15491;12013;729;25;1605;422;518
5_ Our min len JW one sided;22;4;Yes;0.03431844711303711;2;0;474;1148;0.41289198606271776;14722;12013;729;25;1605;422;518
5_ Our min len JW one sided;22;5;Yes;0.04090261459350586;3;0;675;1345;0.5018587360594795;14718;12013;729;25;1605;422;518
5_ Our min len JW one sided;23;1;Yes;0.049674034118652344;5;3;974;1806;0.5393133997785161;16862;12012;729;24;1450;394;532
5_ Our min len JW one sided;23;2;Yes;0.04490852355957031;6;3;1171;2109;0.555239449976292;18226;12012;729;24;1450;394;532
5_ Our min len JW one sided;23;3;Yes;0.04430890083312988;5;2;968;1780;0.5438202247191011;16579;12012;729;24;1450;394;532
5_ Our min len JW one sided;23;4;Yes;0.048955440521240234;7;5;1171;2140;0.547196261682243;18352;12012;729;24;1450;394;532
5_ Our min len JW one sided;23;5;Yes;0.07210540771484375;6;6;1085;2068;0.5246615087040619;18573;12012;729;24;1450;394;532
5_ Our min len JW one sided;24;1;Yes;0.042394161224365234;5;0;848;1513;0.5604758757435558;14703;12013;729;25;1206;348;555
5_ Our min len JW one sided;24;2;Yes;0.07007813453674316;18;18;2383;4111;0.5796643152517635;26911;12013;729;25;1206;348;555
5_ Our min len JW one sided;24;3;Yes;0.06042885780334473;15;13;2193;3699;0.5928629359286294;24123;12013;729;25;1206;348;555
5_ Our min len JW one sided;24;4;Yes;0.08065652847290039;20;20;2638;4384;0.6017335766423357;26828;12013;729;25;1206;348;555
5_ Our min len JW one sided;24;5;Yes;0.05122494697570801;8;6;1409;2492;0.5654093097913323;19831;12013;729;25;1206;348;555
5_ Our min len JW one sided;25;1;Yes;0.05935955047607422;13;9;2267;3565;0.6359046283309958;22463;12011;729;23;1425;388;535
5_ Our min len JW one sided;25;2;Yes;0.05454659461975098;10;6;1673;2635;0.6349146110056926;18213;12011;729;23;1425;388;535
5_ Our min len JW one sided;25;3;Yes;0.05586409568786621;7;3;1244;2011;0.6185977125808055;16020;12011;729;23;1425;388;535
5_ Our min len JW one sided;25;4;Yes;0.05264091491699219;8;5;1427;2382;0.5990764063811923;18333;12011;729;23;1425;388;535
5_ Our min len JW one sided;25;5;Yes;0.05412864685058594;10;8;1649;2755;0.5985480943738657;19979;12011;729;23;1425;388;535
5_ Our min len JW one sided;26;1;Yes;0.08689737319946289;40;40;3933;5942;0.6618983507236621;30606;12011;729;23;1591;412;523
5_ Our min len JW one sided;26;2;Yes;0.05461835861206055;10;8;1012;1873;0.5403096636412174;16931;12011;729;23;1591;412;523
5_ Our min len JW one sided;26;3;Yes;0.08423757553100586;37;35;3638;5466;0.6655689718258324;28238;12011;729;23;1591;412;523
5_ Our min len JW one sided;26;4;Yes;0.0422213077545166;7;4;760;1542;0.49286640726329445;15830;12011;729;23;1591;412;523
5_ Our min len JW one sided;26;5;Yes;0.04503798484802246;10;8;1019;1905;0.5349081364829397;17161;12011;729;23;1591;412;523
5_ Our min len JW one sided;27;1;Yes;0.0825197696685791;19;18;3506;4755;0.73732912723449;22443;12010;729;22;1662;442;508
5_ Our min len JW one sided;27;2;Yes;0.08029031753540039;15;13;3157;4579;0.6894518453810876;24841;12010;729;22;1662;442;508
5_ Our min len JW one sided;27;3;Yes;0.0785970687866211;16;14;2763;4313;0.6406213772316253;25361;12010;729;22;1662;442;508
5_ Our min len JW one sided;27;4;Yes;0.07053279876708984;13;10;2450;3794;0.6457564575645757;23180;12010;729;22;1662;442;508
5_ Our min len JW one sided;27;5;Yes;0.08023977279663086;21;20;3840;5385;0.713091922005571;25983;12010;729;22;1662;442;508
5_ Our min len JW one sided;28;1;Yes;0.04015612602233887;4;4;787;1708;0.4607728337236534;17435;12013;729;25;1403;398;530
5_ Our min len JW one sided;28;2;Yes;0.04323077201843262;4;4;799;1721;0.4642649622312609;17487;12013;729;25;1403;398;530
5_ Our min len JW one sided;28;3;Yes;0.05122256278991699;5;5;899;1827;0.49206349206349204;17785;12013;729;25;1403;398;530
5_ Our min len JW one sided;28;4;Yes;0.040274620056152344;4;4;799;1721;0.4642649622312609;17487;12013;729;25;1403;398;530
5_ Our min len JW one sided;28;5;Yes;0.0467982292175293;4;4;799;1721;0.4642649622312609;17487;12013;729;25;1403;398;530
5_ Our min len JW one sided;29;1;Yes;0.06264805793762207;16;10;2497;3693;0.6761440563227729;21477;12012;729;24;1268;360;549
5_ Our min len JW one sided;29;2;Yes;0.050628662109375;8;1;1249;1975;0.6324050632911392;15359;12012;729;24;1268;360;549
5_ Our min len JW one sided;29;3;Yes;0.0817105770111084;25;21;3828;5699;0.6716967889103351;29479;12012;729;24;1268;360;549
5_ Our min len JW one sided;29;4;Yes;0.0505671501159668;9;1;1394;2087;0.6679444178246287;15067;12012;729;24;1268;360;549
5_ Our min len JW one sided;29;5;Yes;0.04669690132141113;10;5;1444;2363;0.6110876005078291;17749;12012;729;24;1268;360;549
5_ Our min len JW one sided;30;1;Yes;0.0632932186126709;14;12;2074;3345;0.6200298953662182;22394;12014;729;26;1330;370;544
5_ Our min len JW one sided;30;2;Yes;0.07313132286071777;19;19;2842;4526;0.6279275298276624;27440;12014;729;26;1330;370;544
5_ Our min len JW one sided;30;3;Yes;0.06641006469726562;16;15;2231;3604;0.6190344062153164;23180;12014;729;26;1330;370;544
5_ Our min len JW one sided;30;4;Yes;0.10613059997558594;17;14;2340;3722;0.6286942504030091;22963;12014;729;26;1330;370;544
5_ Our min len JW one sided;30;5;Yes;0.06313490867614746;14;11;2110;3373;0.6255558849688705;22585;12014;729;26;1330;370;544
5_ Our min len JW one sided;31;1;Yes;0.07012820243835449;15;13;2510;3781;0.6638455435070088;22347;12011;729;23;1635;430;514
5_ Our min len JW one sided;31;2;Yes;0.06216311454772949;9;5;1638;2493;0.6570397111913358;17246;12011;729;23;1635;430;514
5_ Our min len JW one sided;31;3;Yes;0.0779111385345459;10;6;1772;2690;0.6587360594795539;17919;12011;729;23;1635;430;514
5_ Our min len JW one sided;31;4;Yes;0.06058311462402344;9;5;1638;2493;0.6570397111913358;17246;12011;729;23;1635;430;514
5_ Our min len JW one sided;31;5;Yes;0.07660460472106934;16;14;2671;3984;0.6704317269076305;23023;12011;729;23;1635;430;514
5_ Our min len JW one sided;32;1;Yes;0.0698399543762207;13;13;2263;3434;0.6589982527664531;21133;12011;729;23;1640;430;514
5_ Our min len JW one sided;32;2;Yes;0.0746464729309082;17;16;2848;4154;0.6856042368801155;22630;12011;729;23;1640;430;514
5_ Our min len JW one sided;32;3;Yes;0.07293248176574707;17;16;2758;4132;0.6674733785091965;23467;12011;729;23;1640;430;514
5_ Our min len JW one sided;32;4;Yes;0.07685542106628418;18;18;2861;4268;0.6703373945641987;23762;12011;729;23;1640;430;514
5_ Our min len JW one sided;32;5;Yes;0.06256651878356934;13;12;2310;3500;0.66;21343;12011;729;23;1640;430;514
5_ Our min len JW one sided;33;1;Yes;0.046736955642700195;8;2;1223;1971;0.6204972095383054;15758;12014;729;26;1492;404;527
5_ Our min len JW one sided;33;2;Yes;0.04398703575134277;8;1;1196;1862;0.6423200859291085;14840;12014;729;26;1492;404;527
5_ Our min len JW one sided;33;3;Yes;0.05505824089050293;7;2;1159;1929;0.60082944530845;15996;12014;729;26;1492;404;527
5_ Our min len JW one sided;33;4;Yes;0.050985097885131836;9;4;1570;2556;0.6142410015649452;18505;12014;729;26;1492;404;527
5_ Our min len JW one sided;33;5;Yes;0.06983518600463867;16;14;2634;4229;0.6228422794986994;25586;12014;729;26;1492;404;527
5_ Our min len JW one sided;34;1;Yes;0.06615233421325684;12;0;2420;3083;0.7849497242945184;14718;12010;729;22;1855;472;493
5_ Our min len JW one sided;34;2;Yes;0.07409191131591797;16;5;3156;4173;0.7562904385334291;18906;12010;729;22;1855;472;493
5_ Our min len JW one sided;34;3;Yes;0.062005043029785156;11;1;2255;2927;0.7704133925521012;14840;12010;729;22;1855;472;493
5_ Our min len JW one sided;34;4;Yes;0.07331252098083496;19;7;3116;3908;0.797338792221085;16652;12010;729;22;1855;472;493
5_ Our min len JW one sided;34;5;Yes;0.06940817832946777;20;9;3332;4186;0.7959866220735786;17283;12010;729;22;1855;472;493
5_ Our min len JW one sided;35;1;Yes;0.08719944953918457;22;16;3553;5197;0.6836636521069848;27400;12011;729;23;1679;434;512
5_ Our min len JW one sided;35;2;Yes;0.08146953582763672;22;15;3451;4945;0.6978766430738119;25989;12011;729;23;1679;434;512
5_ Our min len JW one sided;35;3;Yes;0.06937313079833984;13;12;2259;3792;0.5957278481012658;24763;12011;729;23;1679;434;512
5_ Our min len JW one sided;35;4;Yes;0.0647273063659668;11;8;1992;3197;0.6230841413825461;21548;12011;729;23;1679;434;512
5_ Our min len JW one sided;35;5;Yes;0.05129885673522949;12;2;1977;2717;0.7276407802723592;15833;12011;729;23;1679;434;512
5_ Our min len JW one sided;36;1;Yes;0.04724311828613281;6;1;1240;1970;0.6294416243654822;15558;12013;729;25;1681;430;514
5_ Our min len JW one sided;36;2;Yes;0.04449820518493652;5;1;1064;1800;0.5911111111111111;15621;12013;729;25;1681;430;514
5_ Our min len JW one sided;36;3;Yes;0.05685567855834961;6;0;1206;1883;0.6404673393520978;14743;12013;729;25;1681;430;514
5_ Our min len JW one sided;36;4;Yes;0.051859140396118164;8;1;1594;2292;0.6954624781849913;15068;12013;729;25;1681;430;514
5_ Our min len JW one sided;36;5;Yes;0.04803943634033203;7;0;1432;2108;0.6793168880455408;14742;12013;729;25;1681;430;514
5_ Our min len JW one sided;37;1;Yes;0.035924434661865234;2;0;544;1225;0.4440816326530612;14759;12010;729;22;1909;468;495
5_ Our min len JW one sided;37;2;Yes;0.041112422943115234;2;0;544;1225;0.4440816326530612;14759;12010;729;22;1909;468;495
5_ Our min len JW one sided;37;3;Yes;0.03677535057067871;2;0;544;1225;0.4440816326530612;14759;12010;729;22;1909;468;495
5_ Our min len JW one sided;37;4;Yes;0.035024166107177734;2;0;544;1225;0.4440816326530612;14759;12010;729;22;1909;468;495
5_ Our min len JW one sided;37;5;Yes;0.03573346138000488;2;0;544;1225;0.4440816326530612;14759;12010;729;22;1909;468;495
5_ Our min len JW one sided;38;1;Yes;0.04749655723571777;6;1;869;1597;0.5441452723857232;15587;12011;729;23;1678;442;508
5_ Our min len JW one sided;38;2;Yes;0.10275816917419434;26;24;4614;6583;0.7008962479112867;31761;12011;729;23;1678;442;508
5_ Our min len JW one sided;38;3;Yes;0.042290687561035156;5;1;962;1682;0.5719381688466112;15382;12011;729;23;1678;442;508
5_ Our min len JW one sided;38;4;Yes;0.07850337028503418;19;16;3518;5214;0.6747219025700039;28078;12011;729;23;1678;442;508
5_ Our min len JW one sided;38;5;Yes;0.05355572700500488;7;6;1393;2429;0.5734870317002881;19502;12011;729;23;1678;442;508
5_ Our min len JW one sided;39;1;Yes;0.053247928619384766;8;6;1723;2835;0.6077601410934744;20816;12012;729;24;1746;450;504
5_ Our min len JW one sided;39;2;Yes;0.04346036911010742;5;1;1031;1859;0.5545992469069392;16566;12012;729;24;1746;450;504
5_ Our min len JW one sided;39;3;Yes;0.0502777099609375;5;2;910;1770;0.5141242937853108;16926;12012;729;24;1746;450;504
5_ Our min len JW one sided;39;4;Yes;0.055654287338256836;6;2;1105;1938;0.5701754385964912;16722;12012;729;24;1746;450;504
5_ Our min len JW one sided;39;5;Yes;0.056577444076538086;8;6;1708;2872;0.5947075208913649;21145;12012;729;24;1746;450;504
5_ Our min len JW one sided;40;1;Yes;0.0554962158203125;13;8;2065;3010;0.686046511627907;18496;12012;729;24;1528;402;528
5_ Our min len JW one sided;40;2;Yes;0.0673370361328125;16;12;2518;3811;0.660718971398583;22622;12012;729;24;1528;402;528
5_ Our min len JW one sided;40;3;Yes;0.057000160217285156;12;6;1817;2796;0.649856938483548;18738;12012;729;24;1528;402;528
5_ Our min len JW one sided;40;4;Yes;0.05961799621582031;11;6;1946;2998;0.6490993995997332;19627;12012;729;24;1528;402;528
5_ Our min len JW one sided;40;5;Yes;0.05740952491760254;13;8;2117;3177;0.6663519043122442;19793;12012;729;24;1528;402;528
5_ Our min len JW one sided;41;1;Yes;0.0764613151550293;16;16;2807;4460;0.6293721973094171;26635;12012;729;24;1484;404;527
5_ Our min len JW one sided;41;2;Yes;0.0751190185546875;18;17;3005;4694;0.6401789518534299;27095;12012;729;24;1484;404;527
5_ Our min len JW one sided;41;3;Yes;0.0383753776550293;5;3;795;1575;0.5047619047619047;16134;12012;729;24;1484;404;527
5_ Our min len JW one sided;41;4;Yes;0.04530811309814453;5;2;770;1514;0.5085865257595773;15714;12012;729;24;1484;404;527
5_ Our min len JW one sided;41;5;Yes;0.07565689086914062;19;18;3017;4443;0.679045689849201;24579;12012;729;24;1484;404;527
5_ Our min len JW one sided;42;1;Yes;0.06297516822814941;17;11;2674;3831;0.6979900809188202;20195;12012;729;24;1542;414;522
5_ Our min len JW one sided;42;2;Yes;0.05650496482849121;11;6;1956;2936;0.6662125340599455;18312;12012;729;24;1542;414;522
5_ Our min len JW one sided;42;3;Yes;0.05022931098937988;6;2;1227;1939;0.632800412583806;15235;12012;729;24;1542;414;522
5_ Our min len JW one sided;42;4;Yes;0.05821800231933594;10;7;1931;2799;0.6898892461593427;17229;12012;729;24;1542;414;522
