Heuristic;Sudoku #;Seed;Solution Found;Runtime;# Splits;# Backtracks;# Positive assignments;# Negative assignments;Positive to negative assignments ratio;# Clauses learned;# Clauses at start;# Variables at start;# Initial filled;# Clauses before loop ;# Variables before loop;# Variables assigned before loop
6_ Our min len JW two sided;6;2;Yes;0.07821083068847656;13;10;2657;4134;0.6427189163038219;24606;12011;729;23;1643;442;508
6_ Our min len JW two sided;6;3;Yes;0.06978368759155273;8;5;1669;2763;0.6040535649656171;19767;12011;729;23;1643;442;508
6_ Our min len JW two sided;6;4;Yes;0.1195375919342041;22;19;4212;6223;0.6768439659328298;31329;12011;729;23;1643;442;508
6_ Our min len JW two sided;6;5;Yes;0.08677077293395996;14;11;2769;4385;0.6314709236031927;26149;12011;729;23;1643;442;508
6_ Our min len JW two sided;7;1;Yes;0.05540275573730469;9;8;1720;3076;0.5591677503250976;22823;12012;729;24;1503;408;525
6_ Our min len JW two sided;7;2;Yes;0.055510520935058594;10;8;1796;3084;0.582360570687419;21988;12012;729;24;1503;408;525
6_ Our min len JW two sided;7;3;Yes;0.06641674041748047;15;13;2536;4083;0.621111927504286;25311;12012;729;24;1503;408;525
6_ Our min len JW two sided;7;4;Yes;0.07045817375183105;12;11;2058;3399;0.6054721977052074;23178;12012;729;24;1503;408;525
6_ Our min len JW two sided;7;5;Yes;0.06116628646850586;13;10;2206;3619;0.6095606521138436;23247;12012;729;24;1503;408;525
6_ Our min len JW two sided;8;1;Yes;0.05562877655029297;10;4;1982;2804;0.7068473609129815;16738;12011;729;23;1553;410;524
6_ Our min len JW two sided;8;2;Yes;0.06844496726989746;12;5;2286;3213;0.711484593837535;18323;12011;729;23;1553;410;524
6_ Our min len JW two sided;8;3;Yes;0.05880141258239746;12;5;2139;3061;0.6987912446912774;18274;12011;729;23;1553;410;524
6_ Our min len JW two sided;8;4;Yes;0.05350446701049805;10;1;1872;2657;0.704554008280015;16333;12011;729;23;1553;410;524
6_ Our min len JW two sided;8;5;Yes;0.06009984016418457;10;1;1843;2615;0.7047801147227534;16307;12011;729;23;1553;410;524
6_ Our min len JW two sided;9;1;Yes;0.04925394058227539;7;3;1152;1909;0.6034573074908329;16012;12012;729;24;1271;360;549
6_ Our min len JW two sided;9;2;Yes;0.04672360420227051;9;5;1355;2276;0.5953427065026362;17768;12012;729;24;1271;360;549
6_ Our min len JW two sided;9;3;Yes;0.05137157440185547;12;8;1656;2750;0.6021818181818182;19525;12012;729;24;1271;360;549
6_ Our min len JW two sided;9;4;Yes;0.06337356567382812;18;16;2334;3806;0.6132422490803994;23899;12012;729;24;1271;360;549
6_ Our min len JW two sided;9;5;Yes;0.0443873405456543;6;3;935;1688;0.5539099526066351;15840;12012;729;24;1271;360;549
6_ Our min len JW two sided;10;1;Yes;0.10596346855163574;33;25;5186;7174;0.7228882074156677;32018;12012;729;24;1687;432;513
6_ Our min len JW two sided;10;2;Yes;0.08388781547546387;20;14;3278;4532;0.7233009708737864;23249;12012;729;24;1687;432;513
6_ Our min len JW two sided;10;3;Yes;0.08856606483459473;23;13;3694;4934;0.7486826104580462;23037;12012;729;24;1687;432;513
6_ Our min len JW two sided;10;4;Yes;0.09869766235351562;27;20;4317;5897;0.732067152789554;26950;12012;729;24;1687;432;513
6_ Our min len JW two sided;10;5;Yes;0.10149383544921875;31;25;4963;6880;0.7213662790697675;31291;12012;729;24;1687;432;513
6_ Our min len JW two sided;11;1;Yes;0.0627906322479248;10;9;2080;3394;0.6128461991750147;23439;12011;729;23;1880;464;497
6_ Our min len JW two sided;11;2;Yes;0.05826258659362793;6;4;1438;2521;0.5704085680285601;20477;12011;729;23;1880;464;497
6_ Our min len JW two sided;11;3;Yes;0.07166242599487305;12;11;2580;4038;0.6389301634472511;25558;12011;729;23;1880;464;497
6_ Our min len JW two sided;11;4;Yes;0.06464219093322754;11;10;2259;3512;0.6432232346241458;22827;12011;729;23;1880;464;497
6_ Our min len JW two sided;11;5;Yes;0.06368160247802734;5;5;1282;2528;0.507120253164557;22446;12011;729;23;1880;464;497
6_ Our min len JW two sided;12;1;Yes;0.10702872276306152;31;31;5150;7531;0.6838401274731112;37033;12010;729;22;1575;416;521
6_ Our min len JW two sided;12;2;Yes;0.06309676170349121;13;13;2310;3426;0.6742556917688266;21051;12010;729;22;1575;416;521
6_ Our min len JW two sided;12;3;Yes;0.10924291610717773;28;28;4760;6896;0.6902552204176334;34745;12010;729;22;1575;416;521
6_ Our min len JW two sided;12;4;Yes;0.08573341369628906;22;20;3881;5400;0.7187037037037037;26406;12010;729;22;1575;416;521
6_ Our min len JW two sided;12;5;Yes;0.10289788246154785;24;22;4122;5722;0.7203774903879763;27503;12010;729;22;1575;416;521
6_ Our min len JW two sided;13;1;Yes;0.06392335891723633;12;11;2217;3741;0.5926222935044105;25438;12013;729;25;1490;402;528
6_ Our min len JW two sided;13;2;Yes;0.0529022216796875;8;8;1563;2822;0.5538625088589653;22140;12013;729;25;1490;402;528
6_ Our min len JW two sided;13;3;Yes;0.06328558921813965;10;10;1868;3245;0.5756548536209554;23364;12013;729;25;1490;402;528
6_ Our min len JW two sided;13;4;Yes;0.057028770446777344;9;8;1684;2950;0.5708474576271186;22045;12013;729;25;1490;402;528
6_ Our min len JW two sided;13;5;Yes;0.057562828063964844;12;11;1959;3265;0.6;22316;12013;729;25;1490;402;528
6_ Our min len JW two sided;14;1;Yes;0.05212521553039551;10;3;1787;2604;0.6862519201228878;16725;12012;729;24;1530;410;524
6_ Our min len JW two sided;14;2;Yes;0.06241035461425781;11;9;1817;2942;0.6176070700203943;20632;12012;729;24;1530;410;524
6_ Our min len JW two sided;14;3;Yes;0.07164573669433594;14;10;2460;3870;0.6356589147286822;23885;12012;729;24;1530;410;524
6_ Our min len JW two sided;14;4;Yes;0.06331586837768555;16;14;2363;3516;0.6720705346985211;20956;12012;729;24;1530;410;524
6_ Our min len JW two sided;14;5;Yes;0.08645009994506836;19;18;3206;4783;0.6702906125862429;26562;12012;729;24;1530;410;524
6_ Our min len JW two sided;15;1;Yes;0.09876394271850586;28;25;4543;6558;0.6927416895394938;31263;12013;729;25;1596;422;518
6_ Our min len JW two sided;15;2;Yes;0.1709575653076172;41;38;6517;9266;0.7033239801424563;40645;12013;729;25;1596;422;518
6_ Our min len JW two sided;15;3;Yes;0.11603760719299316;29;28;4565;6704;0.6809367541766109;33365;12013;729;25;1596;422;518
6_ Our min len JW two sided;15;4;Yes;0.13937067985534668;31;29;4994;7262;0.6876893417791242;34665;12013;729;25;1596;422;518
6_ Our min len JW two sided;15;5;Yes;0.19257783889770508;44;42;6355;9142;0.6951432946838766;39783;12013;729;25;1596;422;518
6_ Our min len JW two sided;16;1;Yes;0.1821744441986084;24;24;4401;6680;0.6588323353293413;36828;12012;729;24;1803;442;508
6_ Our min len JW two sided;16;2;Yes;0.09271693229675293;18;18;3274;5161;0.6343731834915713;31067;12012;729;24;1803;442;508
6_ Our min len JW two sided;16;3;Yes;0.11834597587585449;19;19;3617;5583;0.6478595737058929;32900;12012;729;24;1803;442;508
6_ Our min len JW two sided;16;4;Yes;0.12192010879516602;24;24;4372;6675;0.6549812734082398;36759;12012;729;24;1803;442;508
6_ Our min len JW two sided;16;5;Yes;0.11170101165771484;21;20;3854;5953;0.6474046699143289;34501;12012;729;24;1803;442;508
6_ Our min len JW two sided;17;1;Yes;0.07999730110168457;10;8;1946;3056;0.6367801047120419;20632;12010;729;22;1805;454;502
6_ Our min len JW two sided;17;2;Yes;0.045853614807128906;5;2;888;1687;0.5263781861292235;16087;12010;729;22;1805;454;502
6_ Our min len JW two sided;17;3;Yes;0.07648110389709473;13;12;2239;3571;0.6269952394287315;23127;12010;729;22;1805;454;502
6_ Our min len JW two sided;17;4;Yes;0.06691646575927734;10;8;1938;3007;0.6444961755902894;20302;12010;729;22;1805;454;502
6_ Our min len JW two sided;17;5;Yes;0.04646563529968262;3;2;596;1406;0.4238975817923186;16271;12010;729;22;1805;454;502
6_ Our min len JW two sided;18;1;Yes;0.0835413932800293;24;20;3561;5261;0.6768675156814293;26322;12013;729;25;1752;446;506
6_ Our min len JW two sided;18;2;Yes;0.07886242866516113;19;14;3190;4651;0.6858740055901956;25030;12013;729;25;1752;446;506
6_ Our min len JW two sided;18;3;Yes;0.11371469497680664;29;26;4522;6491;0.6966569095670929;30358;12013;729;25;1752;446;506
6_ Our min len JW two sided;18;4;Yes;0.08109569549560547;23;19;3467;5154;0.6726814124951493;26187;12013;729;25;1752;446;506
6_ Our min len JW two sided;18;5;Yes;0.08779001235961914;22;18;3297;4851;0.6796536796536796;25199;12013;729;25;1752;446;506
6_ Our min len JW two sided;19;1;Yes;0.04338526725769043;5;1;1015;1714;0.5921820303383898;15113;12013;729;25;1541;410;524
6_ Our min len JW two sided;19;2;Yes;0.08838939666748047;23;21;4007;5982;0.6698428619190906;30880;12013;729;25;1541;410;524
6_ Our min len JW two sided;19;3;Yes;0.08936762809753418;20;15;3385;4854;0.6973629995879687;25269;12013;729;25;1541;410;524
6_ Our min len JW two sided;19;4;Yes;0.08898329734802246;23;22;4037;5952;0.6782594086021505;30640;12013;729;25;1541;410;524
6_ Our min len JW two sided;19;5;Yes;0.042466163635253906;5;2;1011;1760;0.5744318181818182;15782;12013;729;25;1541;410;524
6_ Our min len JW two sided;20;1;Yes;0.04093670845031738;5;1;891;1610;0.5534161490683229;15389;12012;729;24;1502;404;527
6_ Our min len JW two sided;20;2;Yes;0.0493319034576416;7;3;1006;1831;0.5494265428727472;16564;12012;729;24;1502;404;527
6_ Our min len JW two sided;20;3;Yes;0.05991649627685547;18;15;2013;3370;0.5973293768545994;22450;12012;729;24;1502;404;527
6_ Our min len JW two sided;20;4;Yes;0.03880596160888672;4;0;748;1420;0.5267605633802817;14732;12012;729;24;1502;404;527
6_ Our min len JW two sided;20;5;Yes;0.06093788146972656;18;15;2022;3353;0.6030420518938264;22221;12012;729;24;1502;404;527
6_ Our min len JW two sided;21;1;Yes;0.14493012428283691;37;30;7100;9162;0.7749399694389871;34331;12010;729;22;2047;494;482
6_ Our min len JW two sided;21;2;Yes;0.1465740203857422;32;25;6401;8430;0.7593119810201661;33646;12010;729;22;2047;494;482
6_ Our min len JW two sided;21;3;Yes;0.1465315818786621;39;33;7346;9609;0.7644916224372984;37168;12010;729;22;2047;494;482
6_ Our min len JW two sided;21;4;Yes;0.14233970642089844;36;29;6926;8986;0.7707545070109059;34305;12010;729;22;2047;494;482
6_ Our min len JW two sided;21;5;Yes;0.14038419723510742;33;26;6422;8344;0.7696548418024928;32817;12010;729;22;2047;494;482
6_ Our min len JW two sided;22;1;Yes;0.03564119338989258;2;0;474;1148;0.41289198606271776;14722;12013;729;25;1605;422;518
6_ Our min len JW two sided;22;2;Yes;0.036942481994628906;2;1;495;1230;0.4024390243902439;15563;12013;729;25;1605;422;518
6_ Our min len JW two sided;22;3;Yes;0.03847336769104004;3;1;695;1422;0.48874824191279886;15491;12013;729;25;1605;422;518
6_ Our min len JW two sided;22;4;Yes;0.04399895668029785;3;1;671;1400;0.47928571428571426;15504;12013;729;25;1605;422;518
6_ Our min len JW two sided;22;5;Yes;0.0381779670715332;3;0;675;1345;0.5018587360594795;14718;12013;729;25;1605;422;518
6_ Our min len JW two sided;23;1;Yes;0.04339241981506348;6;3;1090;1886;0.5779427359490986;16218;12012;729;24;1450;394;532
6_ Our min len JW two sided;23;2;Yes;0.04004931449890137;5;2;869;1620;0.5364197530864198;15610;12012;729;24;1450;394;532
6_ Our min len JW two sided;23;3;Yes;0.04200100898742676;5;3;964;1801;0.535258189894503;16939;12012;729;24;1450;394;532
6_ Our min len JW two sided;23;4;Yes;0.04763674736022949;5;2;968;1780;0.5438202247191011;16579;12012;729;24;1450;394;532
6_ Our min len JW two sided;23;5;Yes;0.0453948974609375;5;2;968;1780;0.5438202247191011;16579;12012;729;24;1450;394;532
6_ Our min len JW two sided;24;1;Yes;0.05212879180908203;11;7;1669;2765;0.6036166365280289;19732;12013;729;25;1206;348;555
6_ Our min len JW two sided;24;2;Yes;0.04239678382873535;6;4;943;1852;0.5091792656587473;17437;12013;729;25;1206;348;555
6_ Our min len JW two sided;24;3;Yes;0.0598759651184082;11;9;1694;2908;0.5825309491059147;21052;12013;729;25;1206;348;555
6_ Our min len JW two sided;24;4;Yes;0.05434679985046387;12;11;1697;2996;0.5664218958611482;21864;12013;729;25;1206;348;555
6_ Our min len JW two sided;24;5;Yes;0.045816659927368164;6;5;1065;2118;0.5028328611898017;19130;12013;729;25;1206;348;555
6_ Our min len JW two sided;25;1;Yes;0.046262264251708984;8;4;1370;2251;0.6086183918258552;17093;12011;729;23;1425;388;535
6_ Our min len JW two sided;25;2;Yes;0.04581117630004883;7;3;1262;2183;0.5781035272560696;17832;12011;729;23;1425;388;535
6_ Our min len JW two sided;25;3;Yes;0.06215786933898926;12;8;2048;3129;0.6545222115691914;19924;12011;729;23;1425;388;535
6_ Our min len JW two sided;25;4;Yes;0.05437040328979492;10;6;1694;2735;0.6193784277879342;19229;12011;729;23;1425;388;535
6_ Our min len JW two sided;25;5;Yes;0.03936648368835449;3;2;661;1399;0.47248034310221587;15532;12011;729;23;1425;388;535
6_ Our min len JW two sided;26;1;Yes;0.09137415885925293;37;36;3671;5624;0.6527382645803699;29581;12011;729;23;1591;412;523
6_ Our min len JW two sided;26;2;Yes;0.07991361618041992;26;25;2828;4462;0.6337965038099507;25898;12011;729;23;1591;412;523
6_ Our min len JW two sided;26;3;Yes;0.07587003707885742;28;26;2948;4647;0.6343877770604691;26848;12011;729;23;1591;412;523
6_ Our min len JW two sided;26;4;Yes;0.03816556930541992;6;3;714;1508;0.473474801061008;15773;12011;729;23;1591;412;523
6_ Our min len JW two sided;26;5;Yes;0.04010319709777832;7;5;766;1577;0.48573240329740014;16050;12011;729;23;1591;412;523
6_ Our min len JW two sided;27;1;Yes;0.07660508155822754;12;11;2629;4299;0.6115375668760177;27974;12010;729;22;1662;442;508
6_ Our min len JW two sided;27;2;Yes;0.08049583435058594;18;13;3502;4780;0.7326359832635984;22932;12010;729;22;1662;442;508
6_ Our min len JW two sided;27;3;Yes;0.08539795875549316;19;14;3623;4756;0.7617746005046258;20964;12010;729;22;1662;442;508
6_ Our min len JW two sided;27;4;Yes;0.0791168212890625;16;12;3268;4947;0.6606023852840105;28122;12010;729;22;1662;442;508
6_ Our min len JW two sided;27;5;Yes;0.07229804992675781;15;11;2958;4245;0.6968197879858657;23184;12010;729;22;1662;442;508
6_ Our min len JW two sided;28;1;Yes;0.044687747955322266;3;2;692;1504;0.4601063829787234;16457;12013;729;25;1403;398;530
6_ Our min len JW two sided;28;2;Yes;0.038182735443115234;3;2;692;1504;0.4601063829787234;16457;12013;729;25;1403;398;530
6_ Our min len JW two sided;28;3;Yes;0.03799796104431152;3;2;692;1504;0.4601063829787234;16457;12013;729;25;1403;398;530
6_ Our min len JW two sided;28;4;Yes;0.04148125648498535;4;4;798;1722;0.4634146341463415;17586;12013;729;25;1403;398;530
6_ Our min len JW two sided;28;5;Yes;0.0438838005065918;4;4;810;1735;0.4668587896253602;17638;12013;729;25;1403;398;530
6_ Our min len JW two sided;29;1;Yes;0.06407046318054199;15;9;2170;3267;0.6642179369452097;20142;12012;729;24;1268;360;549
6_ Our min len JW two sided;29;2;Yes;0.05916285514831543;17;12;2318;3446;0.6726639582124202;20650;12012;729;24;1268;360;549
6_ Our min len JW two sided;29;3;Yes;0.04762148857116699;10;3;1431;2241;0.6385542168674698;16375;12012;729;24;1268;360;549
6_ Our min len JW two sided;29;4;Yes;0.06534242630004883;17;12;2545;3778;0.673636844891477;21887;12012;729;24;1268;360;549
6_ Our min len JW two sided;29;5;Yes;0.06706976890563965;17;12;2303;3484;0.6610218140068886;20975;12012;729;24;1268;360;549
6_ Our min len JW two sided;30;1;Yes;0.03733539581298828;4;2;608;1311;0.463768115942029;15070;12014;729;26;1330;370;544
6_ Our min len JW two sided;30;2;Yes;0.06096625328063965;15;13;2200;3653;0.6022447303586094;23830;12014;729;26;1330;370;544
6_ Our min len JW two sided;30;3;Yes;0.09283614158630371;21;20;2856;4461;0.6402151983860122;26505;12014;729;26;1330;370;544
6_ Our min len JW two sided;30;4;Yes;0.08571743965148926;21;20;3012;4685;0.6429028815368196;27362;12014;729;26;1330;370;544
6_ Our min len JW two sided;30;5;Yes;0.0683135986328125;15;12;2103;3391;0.6201710409908582;22021;12014;729;26;1330;370;544
6_ Our min len JW two sided;31;1;Yes;0.06888294219970703;12;10;2173;3299;0.6586844498332828;20767;12011;729;23;1635;430;514
6_ Our min len JW two sided;31;2;Yes;0.057321786880493164;9;7;1666;2591;0.6429949826321883;18213;12011;729;23;1635;430;514
6_ Our min len JW two sided;31;3;Yes;0.056281328201293945;12;9;2032;3028;0.6710700132100397;19056;12011;729;23;1635;430;514
6_ Our min len JW two sided;31;4;Yes;0.052138328552246094;9;5;1638;2493;0.6570397111913358;17246;12011;729;23;1635;430;514
6_ Our min len JW two sided;31;5;Yes;0.07247591018676758;14;12;2428;3661;0.6632067741054357;22162;12011;729;23;1635;430;514
6_ Our min len JW two sided;32;1;Yes;0.07249283790588379;19;18;3059;4330;0.7064665127020785;22252;12011;729;23;1640;430;514
6_ Our min len JW two sided;32;2;Yes;0.0695943832397461;17;16;2748;4061;0.6766806205368135;22666;12011;729;23;1640;430;514
6_ Our min len JW two sided;32;3;Yes;0.08170390129089355;16;15;2650;3911;0.6775760675019177;22088;12011;729;23;1640;430;514
6_ Our min len JW two sided;32;4;Yes;0.06714725494384766;15;14;2597;3853;0.674020243965741;22127;12011;729;23;1640;430;514
6_ Our min len JW two sided;32;5;Yes;0.06574869155883789;15;15;2436;3730;0.6530831099195711;22602;12011;729;23;1640;430;514
6_ Our min len JW two sided;33;1;Yes;0.06026291847229004;9;3;1524;2374;0.6419545071609098;16869;12014;729;26;1492;404;527
6_ Our min len JW two sided;33;2;Yes;0.06196165084838867;12;9;2079;3438;0.6047120418848168;22570;12014;729;26;1492;404;527
6_ Our min len JW two sided;33;3;Yes;0.06789422035217285;13;11;2197;3643;0.6030743892396376;23614;12014;729;26;1492;404;527
6_ Our min len JW two sided;33;4;Yes;0.05039787292480469;7;1;1187;1905;0.6230971128608924;15537;12014;729;26;1492;404;527
6_ Our min len JW two sided;33;5;Yes;0.07090950012207031;13;10;2201;3577;0.6153201006429969;23001;12014;729;26;1492;404;527
6_ Our min len JW two sided;34;1;Yes;0.09374189376831055;21;11;4137;5513;0.7504081262470524;23803;12010;729;22;1855;472;493
6_ Our min len JW two sided;34;2;Yes;0.062441110610961914;11;0;2241;2904;0.7716942148760331;14700;12010;729;22;1855;472;493
6_ Our min len JW two sided;34;3;Yes;0.07856631278991699;15;3;2840;3554;0.799099606077659;15714;12010;729;22;1855;472;493
6_ Our min len JW two sided;34;4;Yes;0.06805253028869629;13;3;2631;3415;0.770424597364568;16457;12010;729;22;1855;472;493
6_ Our min len JW two sided;34;5;Yes;0.07363557815551758;14;5;2738;3576;0.7656599552572707;17078;12010;729;22;1855;472;493
6_ Our min len JW two sided;35;1;Yes;0.06515383720397949;16;13;2501;3960;0.6315656565656566;24148;12011;729;23;1679;434;512
6_ Our min len JW two sided;35;2;Yes;0.09976768493652344;26;22;4461;6696;0.6662186379928315;34545;12011;729;23;1679;434;512
6_ Our min len JW two sided;35;3;Yes;0.07457828521728516;12;8;2169;3387;0.6403897254207263;21947;12011;729;23;1679;434;512
6_ Our min len JW two sided;35;4;Yes;0.12971830368041992;25;24;3948;5778;0.6832814122533749;29546;12011;729;23;1679;434;512
6_ Our min len JW two sided;35;5;Yes;0.0720369815826416;16;14;2586;4110;0.6291970802919709;25151;12011;729;23;1679;434;512
6_ Our min len JW two sided;36;1;Yes;0.054999351501464844;8;0;1604;2270;0.7066079295154185;14711;12013;729;25;1681;430;514
6_ Our min len JW two sided;36;2;Yes;0.04727029800415039;6;1;1240;1970;0.6294416243654822;15558;12013;729;25;1681;430;514
6_ Our min len JW two sided;36;3;Yes;0.05110740661621094;7;1;1394;2118;0.6581680830972616;15476;12013;729;25;1681;430;514
6_ Our min len JW two sided;36;4;Yes;0.047821044921875;6;1;1212;1913;0.6335598536330371;15087;12013;729;25;1681;430;514
6_ Our min len JW two sided;36;5;Yes;0.055814266204833984;9;0;1770;2433;0.7274969173859432;14710;12013;729;25;1681;430;514
6_ Our min len JW two sided;37;1;Yes;0.04246044158935547;2;0;544;1225;0.4440816326530612;14759;12010;729;22;1909;468;495
6_ Our min len JW two sided;37;2;Yes;0.0383758544921875;2;0;544;1225;0.4440816326530612;14759;12010;729;22;1909;468;495
6_ Our min len JW two sided;37;3;Yes;0.03596043586730957;2;0;544;1225;0.4440816326530612;14759;12010;729;22;1909;468;495
6_ Our min len JW two sided;37;4;Yes;0.04181194305419922;2;0;544;1225;0.4440816326530612;14759;12010;729;22;1909;468;495
6_ Our min len JW two sided;37;5;Yes;0.03689289093017578;2;0;544;1225;0.4440816326530612;14759;12010;729;22;1909;468;495
6_ Our min len JW two sided;38;1;Yes;0.09262371063232422;24;20;4010;5786;0.6930521949533356;29277;12011;729;23;1678;442;508
6_ Our min len JW two sided;38;2;Yes;0.048554182052612305;7;4;1362;2283;0.5965834428383706;17902;12011;729;23;1678;442;508
6_ Our min len JW two sided;38;3;Yes;0.058490753173828125;7;4;1331;2251;0.5912927587738783;17745;12011;729;23;1678;442;508
6_ Our min len JW two sided;38;4;Yes;0.05543112754821777;8;7;1573;2772;0.5674603174603174;20967;12011;729;23;1678;442;508
6_ Our min len JW two sided;38;5;Yes;0.05438542366027832;8;7;1569;2735;0.5736745886654478;20690;12011;729;23;1678;442;508
6_ Our min len JW two sided;39;1;Yes;0.042464256286621094;4;2;847;1714;0.4941656942823804;16927;12012;729;24;1746;450;504
6_ Our min len JW two sided;39;2;Yes;0.06044793128967285;8;4;1672;2666;0.6271567891972993;19054;12012;729;24;1746;450;504
6_ Our min len JW two sided;39;3;Yes;0.04414081573486328;5;1;1031;1859;0.5545992469069392;16566;12012;729;24;1746;450;504
6_ Our min len JW two sided;39;4;Yes;0.03987383842468262;4;0;829;1510;0.5490066225165563;14747;12012;729;24;1746;450;504
6_ Our min len JW two sided;39;5;Yes;0.04988813400268555;7;4;1246;2091;0.5958871353419417;16765;12012;729;24;1746;450;504
6_ Our min len JW two sided;40;1;Yes;0.06780123710632324;13;8;2215;3255;0.6804915514592934;19566;12012;729;24;1528;402;528
6_ Our min len JW two sided;40;2;Yes;0.05353426933288574;11;5;1816;2800;0.6485714285714286;18767;12012;729;24;1528;402;528
6_ Our min len JW two sided;40;3;Yes;0.05648541450500488;12;7;2034;2948;0.6899592944369064;18150;12012;729;24;1528;402;528
6_ Our min len JW two sided;40;4;Yes;0.0554502010345459;10;5;1724;2707;0.6368673808644255;18763;12012;729;24;1528;402;528
6_ Our min len JW two sided;40;5;Yes;0.06990599632263184;14;7;2185;3241;0.6741746374575748;19601;12012;729;24;1528;402;528
6_ Our min len JW two sided;41;1;Yes;0.062493324279785156;14;12;2287;3582;0.6384701284198772;22567;12012;729;24;1484;404;527
6_ Our min len JW two sided;41;2;Yes;0.0394139289855957;4;1;627;1311;0.4782608695652174;14823;12012;729;24;1484;404;527
6_ Our min len JW two sided;41;3;Yes;0.04377484321594238;6;4;1082;1977;0.5472938796155792;17561;12012;729;24;1484;404;527
6_ Our min len JW two sided;41;4;Yes;0.07959938049316406;16;15;2947;4518;0.6522797698096503;26227;12012;729;24;1484;404;527
6_ Our min len JW two sided;41;5;Yes;0.03843045234680176;4;2;639;1348;0.47403560830860536;15112;12012;729;24;1484;404;527
6_ Our min len JW two sided;42;1;Yes;0.04234623908996582;5;3;1015;1821;0.557386051619989;16289;12012;729;24;1542;414;522
6_ Our min len JW two sided;42;2;Yes;0.06573271751403809;12;7;2342;3211;0.7293677981937091;17299;12012;729;24;1542;414;522
6_ Our min len JW two sided;42;3;Yes;0.06886577606201172;15;11;2791;3805;0.7335085413929041;19389;12012;729;24;1542;414;522
6_ Our min len JW two sided;42;4;Yes;0.04466533660888672;5;2;1005;1788;0.5620805369127517;16024;12012;729;24;1542;414;522
