Heuristic;Sudoku #;Seed;Solution Found;Runtime;# Splits;# Backtracks;# Positive assignments;# Negative assignments;Positive to negative assignments ratio;# Clauses learned;# Clauses at start;# Variables at start;# Initial filled;# Clauses before loop ;# Variables before loop;# Variables assigned before loop
6_ Our min len JW two sided;8;4;Yes;0.07921051979064941;9;8;1879;3080;0.6100649350649351;21642;12011;729;23;1553;410;524
6_ Our min len JW two sided;8;5;Yes;0.1102304458618164;24;23;4172;6127;0.6809205157499592;31197;12011;729;23;1553;410;524
6_ Our min len JW two sided;9;1;Yes;0.06810641288757324;10;7;1525;2531;0.6025286448044251;18542;12012;729;24;1271;360;549
6_ Our min len JW two sided;9;2;Yes;0.09178733825683594;15;12;2150;3399;0.6325389820535452;21289;12012;729;24;1271;360;549
6_ Our min len JW two sided;9;3;Yes;0.08794689178466797;18;16;2456;3821;0.6427636744307773;22745;12012;729;24;1271;360;549
6_ Our min len JW two sided;9;4;Yes;0.10445928573608398;24;22;3184;4811;0.6618166701309499;25710;12012;729;24;1271;360;549
6_ Our min len JW two sided;9;5;Yes;0.09523487091064453;21;20;2733;4411;0.6195873951484924;26062;12012;729;24;1271;360;549
6_ Our min len JW two sided;10;1;Yes;0.08380413055419922;11;9;2085;3519;0.5924978687127025;24175;12012;729;24;1687;432;513
6_ Our min len JW two sided;10;2;Yes;0.07906484603881836;10;5;1788;2836;0.6304654442877292;19630;12012;729;24;1687;432;513
6_ Our min len JW two sided;10;3;Yes;0.08836126327514648;12;10;2265;3597;0.6296914095079232;23731;12012;729;24;1687;432;513
6_ Our min len JW two sided;10;4;Yes;0.09656953811645508;14;12;2643;4207;0.6282386498692655;26445;12012;729;24;1687;432;513
6_ Our min len JW two sided;10;5;Yes;0.10912084579467773;19;15;3211;4947;0.6490802506569638;28618;12012;729;24;1687;432;513
6_ Our min len JW two sided;11;1;Yes;0.04673314094543457;2;0;531;1221;0.4348894348894349;14768;12011;729;23;1880;464;497
6_ Our min len JW two sided;11;2;Yes;0.04663658142089844;2;0;531;1221;0.4348894348894349;14768;12011;729;23;1880;464;497
6_ Our min len JW two sided;11;3;Yes;0.08461594581604004;7;4;1562;2580;0.6054263565891473;19435;12011;729;23;1880;464;497
6_ Our min len JW two sided;11;4;Yes;0.07383203506469727;7;5;1590;2720;0.5845588235294118;20855;12011;729;23;1880;464;497
6_ Our min len JW two sided;11;5;Yes;0.053009986877441406;3;2;787;1690;0.46568047337278107;17732;12011;729;23;1880;464;497
6_ Our min len JW two sided;12;1;Yes;0.06477069854736328;2;0;480;1160;0.41379310344827586;14733;12010;729;22;1575;416;521
6_ Our min len JW two sided;12;2;Yes;0.09128928184509277;6;5;1072;1981;0.541140837960626;17820;12010;729;22;1575;416;521
6_ Our min len JW two sided;12;3;Yes;0.049124956130981445;3;1;651;1342;0.485096870342772;14928;12010;729;22;1575;416;521
6_ Our min len JW two sided;12;4;Yes;0.05498313903808594;3;2;670;1431;0.46820405310971347;15964;12010;729;22;1575;416;521
6_ Our min len JW two sided;12;5;Yes;0.05805706977844238;3;1;651;1342;0.485096870342772;14928;12010;729;22;1575;416;521
6_ Our min len JW two sided;13;1;Yes;0.04569196701049805;2;0;434;1104;0.39311594202898553;14729;12013;729;25;1490;402;528
6_ Our min len JW two sided;13;2;Yes;0.061907052993774414;2;0;434;1104;0.39311594202898553;14729;12013;729;25;1490;402;528
6_ Our min len JW two sided;13;3;Yes;0.05499577522277832;2;1;455;1190;0.38235294117647056;15547;12013;729;25;1490;402;528
6_ Our min len JW two sided;13;4;Yes;0.052734375;2;1;444;1148;0.3867595818815331;15198;12013;729;25;1490;402;528
6_ Our min len JW two sided;13;5;Yes;0.05192232131958008;2;0;434;1103;0.39347234814143245;14729;12013;729;25;1490;402;528
6_ Our min len JW two sided;14;1;Yes;0.21866345405578613;24;20;4230;6228;0.6791907514450867;31335;12012;729;24;1530;410;524
6_ Our min len JW two sided;14;2;Yes;0.17090106010437012;25;24;4096;6032;0.6790450928381963;30518;12012;729;24;1530;410;524
6_ Our min len JW two sided;14;3;Yes;0.07407951354980469;9;5;1617;2607;0.620253164556962;18757;12012;729;24;1530;410;524
6_ Our min len JW two sided;14;4;Yes;0.11770224571228027;15;13;2935;4477;0.655572928300201;26270;12012;729;24;1530;410;524
6_ Our min len JW two sided;14;5;Yes;0.10872483253479004;21;19;3837;5720;0.6708041958041958;30190;12012;729;24;1530;410;524
6_ Our min len JW two sided;15;1;Yes;0.11137533187866211;25;23;3977;5892;0.6749830278343517;30240;12013;729;25;1596;422;518
6_ Our min len JW two sided;15;2;Yes;0.06829667091369629;5;2;960;1778;0.5399325084364455;16733;12013;729;25;1596;422;518
6_ Our min len JW two sided;15;3;Yes;0.10985589027404785;21;19;3504;5158;0.6793330748352074;27271;12013;729;25;1596;422;518
6_ Our min len JW two sided;15;4;Yes;0.11103987693786621;24;23;3879;5813;0.6672974367796318;30670;12013;729;25;1596;422;518
6_ Our min len JW two sided;15;5;Yes;0.0912775993347168;13;9;1867;3012;0.6198539176626826;20558;12013;729;25;1596;422;518
6_ Our min len JW two sided;16;1;Yes;0.06047630310058594;3;1;564;1270;0.4440944881889764;14917;12012;729;24;1803;442;508
6_ Our min len JW two sided;16;2;Yes;0.0521082878112793;3;1;563;1266;0.44470774091627174;14916;12012;729;24;1803;442;508
6_ Our min len JW two sided;16;3;Yes;0.04788994789123535;3;0;546;1225;0.44571428571428573;14732;12012;729;24;1803;442;508
6_ Our min len JW two sided;16;4;Yes;0.06085801124572754;3;1;563;1262;0.4461172741679873;14887;12012;729;24;1803;442;508
6_ Our min len JW two sided;16;5;Yes;0.045931100845336914;3;0;546;1221;0.44717444717444715;14727;12012;729;24;1803;442;508
6_ Our min len JW two sided;17;1;Yes;0.09670042991638184;11;10;2166;3606;0.6006655574043261;24284;12010;729;22;1805;454;502
6_ Our min len JW two sided;17;2;Yes;0.11185503005981445;17;16;2636;4070;0.6476658476658477;24340;12010;729;22;1805;454;502
6_ Our min len JW two sided;17;3;Yes;0.05512237548828125;6;3;1030;1840;0.5597826086956522;16333;12010;729;22;1805;454;502
6_ Our min len JW two sided;17;4;Yes;0.1255648136138916;20;19;3683;5327;0.6913835179275389;27782;12010;729;22;1805;454;502
6_ Our min len JW two sided;17;5;Yes;0.09272933006286621;16;14;2932;4329;0.6772926772926773;24542;12010;729;22;1805;454;502
6_ Our min len JW two sided;18;1;Yes;0.08627939224243164;12;10;2541;3675;0.6914285714285714;20745;12013;729;25;1752;446;506
6_ Our min len JW two sided;18;2;Yes;0.10228300094604492;14;11;2790;3918;0.7120980091883614;20654;12013;729;25;1752;446;506
6_ Our min len JW two sided;18;3;Yes;0.06859397888183594;7;4;1365;2211;0.6173677069199457;16984;12013;729;25;1752;446;506
6_ Our min len JW two sided;18;4;Yes;0.09203791618347168;9;7;1932;2975;0.6494117647058824;19290;12013;729;25;1752;446;506
6_ Our min len JW two sided;18;5;Yes;0.07824468612670898;7;4;1374;2239;0.613666815542653;17086;12013;729;25;1752;446;506
6_ Our min len JW two sided;19;1;Yes;0.06921529769897461;10;6;1794;2868;0.6255230125523012;19818;12013;729;25;1541;410;524
6_ Our min len JW two sided;19;2;Yes;0.07332587242126465;6;3;1123;2073;0.5417269657501206;17926;12013;729;25;1541;410;524
6_ Our min len JW two sided;19;3;Yes;0.08237290382385254;14;12;2497;3954;0.63151239251391;24613;12013;729;25;1541;410;524
6_ Our min len JW two sided;19;4;Yes;0.06574225425720215;6;3;1111;2040;0.5446078431372549;17776;12013;729;25;1541;410;524
6_ Our min len JW two sided;19;5;Yes;0.06186079978942871;5;3;1074;2017;0.5324739712444224;18234;12013;729;25;1541;410;524
6_ Our min len JW two sided;20;1;Yes;0.11919879913330078;39;36;3825;6045;0.6327543424317618;31264;12012;729;24;1502;404;527
6_ Our min len JW two sided;20;2;Yes;0.11236000061035156;46;46;4135;6586;0.6278469480716672;33818;12012;729;24;1502;404;527
6_ Our min len JW two sided;20;3;Yes;0.11945247650146484;45;45;4372;6977;0.6266303568869142;35706;12012;729;24;1502;404;527
6_ Our min len JW two sided;20;4;Yes;0.1054236888885498;42;39;3843;6058;0.6343677781446022;30794;12012;729;24;1502;404;527
6_ Our min len JW two sided;20;5;Yes;0.12689924240112305;41;39;4325;6810;0.6350954478707783;34939;12012;729;24;1502;404;527
6_ Our min len JW two sided;21;1;Yes;0.10414910316467285;14;12;2920;4385;0.6659064994298746;24382;12010;729;22;2047;494;482
6_ Our min len JW two sided;21;2;Yes;0.11274433135986328;17;16;3353;4744;0.706787521079258;24547;12010;729;22;2047;494;482
6_ Our min len JW two sided;21;3;Yes;0.09553813934326172;12;10;2531;3895;0.6498074454428755;23501;12010;729;22;2047;494;482
6_ Our min len JW two sided;21;4;Yes;0.11164164543151855;14;12;2808;4210;0.6669833729216152;23939;12010;729;22;2047;494;482
6_ Our min len JW two sided;21;5;Yes;0.11946368217468262;16;15;3275;4764;0.6874475230898405;25748;12010;729;22;2047;494;482
6_ Our min len JW two sided;22;1;Yes;0.1276993751525879;23;23;4177;6104;0.684305373525557;31306;12013;729;25;1605;422;518
6_ Our min len JW two sided;22;2;Yes;0.12435555458068848;25;24;4580;6608;0.6930992736077481;32717;12013;729;25;1605;422;518
6_ Our min len JW two sided;22;3;Yes;0.13071060180664062;26;26;4627;6685;0.6921465968586388;33028;12013;729;25;1605;422;518
6_ Our min len JW two sided;22;4;Yes;0.09116888046264648;16;16;2986;4581;0.6518227461253001;27149;12013;729;25;1605;422;518
6_ Our min len JW two sided;22;5;Yes;0.07846522331237793;12;12;2361;3731;0.6328062181720718;24173;12013;729;25;1605;422;518
6_ Our min len JW two sided;23;1;Yes;0.06374764442443848;9;7;1647;2799;0.5884244372990354;20837;12012;729;24;1450;394;532
6_ Our min len JW two sided;23;2;Yes;0.06069135665893555;5;3;920;1810;0.5082872928176796;17471;12012;729;24;1450;394;532
6_ Our min len JW two sided;23;3;Yes;0.04935812950134277;4;1;800;1594;0.5018820577164367;16246;12012;729;24;1450;394;532
6_ Our min len JW two sided;23;4;Yes;0.05382132530212402;4;2;820;1644;0.49878345498783455;16764;12012;729;24;1450;394;532
6_ Our min len JW two sided;23;5;Yes;0.05414175987243652;4;2;820;1644;0.49878345498783455;16764;12012;729;24;1450;394;532
6_ Our min len JW two sided;24;1;Yes;0.05118227005004883;8;5;1151;2086;0.5517737296260786;17643;12013;729;25;1206;348;555
6_ Our min len JW two sided;24;2;Yes;0.06297564506530762;6;2;967;1789;0.5405254332029067;16443;12013;729;25;1206;348;555
6_ Our min len JW two sided;24;3;Yes;0.06544876098632812;9;7;1513;2724;0.5554331864904553;21060;12013;729;25;1206;348;555
6_ Our min len JW two sided;24;4;Yes;0.0560147762298584;6;5;729;1588;0.45906801007556675;16721;12013;729;25;1206;348;555
6_ Our min len JW two sided;24;5;Yes;0.08832025527954102;17;16;2426;4127;0.5878362006299975;26648;12013;729;25;1206;348;555
6_ Our min len JW two sided;25;1;Yes;0.08076643943786621;15;11;2103;3206;0.6559575795383655;19652;12011;729;23;1425;388;535
6_ Our min len JW two sided;25;2;Yes;0.07665109634399414;11;8;1762;2761;0.6381745744295545;18818;12011;729;23;1425;388;535
6_ Our min len JW two sided;25;3;Yes;0.0931696891784668;17;14;2840;4250;0.668235294117647;24192;12011;729;23;1425;388;535
6_ Our min len JW two sided;25;4;Yes;0.10962319374084473;18;15;2837;4227;0.6711615803170097;23667;12011;729;23;1425;388;535
6_ Our min len JW two sided;25;5;Yes;0.0854794979095459;11;8;1982;3295;0.6015174506828528;22195;12011;729;23;1425;388;535
6_ Our min len JW two sided;26;1;Yes;0.11754155158996582;32;31;3228;5009;0.6444400079856258;27646;12011;729;23;1591;412;523
6_ Our min len JW two sided;26;2;Yes;0.08758139610290527;25;24;2556;4088;0.6252446183953033;24688;12011;729;23;1591;412;523
6_ Our min len JW two sided;26;3;Yes;0.10446763038635254;26;24;2773;4383;0.6326716860597764;25774;12011;729;23;1591;412;523
6_ Our min len JW two sided;26;4;Yes;0.04637312889099121;6;3;714;1508;0.473474801061008;15773;12011;729;23;1591;412;523
6_ Our min len JW two sided;26;5;Yes;0.04978060722351074;7;5;766;1577;0.48573240329740014;16050;12011;729;23;1591;412;523
6_ Our min len JW two sided;27;1;Yes;0.06351852416992188;7;4;1437;2444;0.5879705400981997;19024;12010;729;22;1662;442;508
6_ Our min len JW two sided;27;2;Yes;0.059888362884521484;4;1;952;1795;0.5303621169916435;16802;12010;729;22;1662;442;508
6_ Our min len JW two sided;27;3;Yes;0.05516409873962402;4;1;952;1795;0.5303621169916435;16802;12010;729;22;1662;442;508
6_ Our min len JW two sided;27;4;Yes;0.06229543685913086;8;3;1574;2554;0.6162881754111198;18661;12010;729;22;1662;442;508
6_ Our min len JW two sided;27;5;Yes;0.11285042762756348;20;17;3662;5265;0.6955365622032289;26620;12010;729;22;1662;442;508
6_ Our min len JW two sided;28;1;Yes;0.061771392822265625;6;4;1132;2071;0.5465958474167069;17969;12013;729;25;1403;398;530
6_ Our min len JW two sided;28;2;Yes;0.06253242492675781;7;5;1313;2374;0.5530749789385004;19122;12013;729;25;1403;398;530
6_ Our min len JW two sided;28;3;Yes;0.05351448059082031;7;5;1251;2244;0.5574866310160428;18518;12013;729;25;1403;398;530
6_ Our min len JW two sided;28;4;Yes;0.04877185821533203;2;0;465;1140;0.40789473684210525;14738;12013;729;25;1403;398;530
6_ Our min len JW two sided;28;5;Yes;0.042351722717285156;2;0;465;1140;0.40789473684210525;14738;12013;729;25;1403;398;530
6_ Our min len JW two sided;29;1;Yes;0.14456605911254883;37;36;5251;7940;0.6613350125944585;38550;12012;729;24;1268;360;549
6_ Our min len JW two sided;29;2;Yes;0.1170196533203125;30;30;4390;6619;0.6632421815984287;33613;12012;729;24;1268;360;549
6_ Our min len JW two sided;29;3;Yes;0.08760428428649902;21;17;3104;4850;0.64;27486;12012;729;24;1268;360;549
6_ Our min len JW two sided;29;4;Yes;0.11707353591918945;31;29;4533;6921;0.6549631556133507;35042;12012;729;24;1268;360;549
6_ Our min len JW two sided;29;5;Yes;0.10365509986877441;28;27;4138;6327;0.6540224434961277;33050;12012;729;24;1268;360;549
6_ Our min len JW two sided;30;1;Yes;0.0708920955657959;12;11;1965;3414;0.5755711775043937;24088;12014;729;26;1330;370;544
6_ Our min len JW two sided;30;2;Yes;0.06547904014587402;7;4;1232;2178;0.5656565656565656;17939;12014;729;26;1330;370;544
6_ Our min len JW two sided;30;3;Yes;0.043134212493896484;4;1;598;1274;0.46938775510204084;14816;12014;729;26;1330;370;544
6_ Our min len JW two sided;30;4;Yes;0.04893159866333008;2;0;433;1110;0.3900900900900901;14729;12014;729;26;1330;370;544
6_ Our min len JW two sided;30;5;Yes;0.08321094512939453;17;16;2607;4288;0.6079757462686567;26325;12014;729;26;1330;370;544
6_ Our min len JW two sided;31;1;Yes;0.08058381080627441;11;10;2151;3219;0.668219944082013;20231;12011;729;23;1635;430;514
6_ Our min len JW two sided;31;2;Yes;0.0634915828704834;7;5;1438;2257;0.6371289322108994;16678;12011;729;23;1635;430;514
6_ Our min len JW two sided;31;3;Yes;0.09246516227722168;17;16;3102;4648;0.6673838209982789;25326;12011;729;23;1635;430;514
6_ Our min len JW two sided;31;4;Yes;0.08321571350097656;11;10;2243;3408;0.6581572769953051;21355;12011;729;23;1635;430;514
6_ Our min len JW two sided;31;5;Yes;0.08378362655639648;15;14;2831;4075;0.6947239263803681;22330;12011;729;23;1635;430;514
6_ Our min len JW two sided;32;1;Yes;0.04071211814880371;2;0;459;1140;0.4026315789473684;14741;12011;729;23;1640;430;514
6_ Our min len JW two sided;32;2;Yes;0.046237945556640625;3;2;639;1352;0.47263313609467456;15253;12011;729;23;1640;430;514
6_ Our min len JW two sided;32;3;Yes;0.04288935661315918;2;0;459;1140;0.4026315789473684;14741;12011;729;23;1640;430;514
6_ Our min len JW two sided;32;4;Yes;0.05077028274536133;2;0;459;1140;0.4026315789473684;14741;12011;729;23;1640;430;514
6_ Our min len JW two sided;32;5;Yes;0.04366350173950195;2;1;476;1197;0.39766081871345027;15327;12011;729;23;1640;430;514
6_ Our min len JW two sided;33;1;Yes;0.0836033821105957;13;11;2442;3975;0.6143396226415094;25574;12014;729;26;1492;404;527
6_ Our min len JW two sided;33;2;Yes;0.0746464729309082;11;10;2106;3656;0.5760393873085339;25455;12014;729;26;1492;404;527
6_ Our min len JW two sided;33;3;Yes;0.09070086479187012;13;11;2423;4037;0.6001981669556602;26331;12014;729;26;1492;404;527
6_ Our min len JW two sided;33;4;Yes;0.07101798057556152;9;6;1708;2990;0.57123745819398;22137;12014;729;26;1492;404;527
6_ Our min len JW two sided;33;5;Yes;0.06866812705993652;9;8;1765;3037;0.581165623971024;22229;12014;729;26;1492;404;527
6_ Our min len JW two sided;34;1;Yes;0.29980921745300293;67;66;12964;17804;0.72815097730847;68467;12010;729;22;1855;472;493
6_ Our min len JW two sided;34;2;Yes;0.2803342342376709;60;57;11541;15499;0.7446286857216594;58309;12010;729;22;1855;472;493
6_ Our min len JW two sided;34;3;Yes;0.3738846778869629;94;94;16920;22451;0.7536412631954034;78858;12010;729;22;1855;472;493
6_ Our min len JW two sided;34;4;Yes;0.3213968276977539;65;65;12727;17772;0.7161264911096106;72151;12010;729;22;1855;472;493
6_ Our min len JW two sided;34;5;Yes;0.2506527900695801;49;48;9667;13359;0.7236320083838611;54681;12010;729;22;1855;472;493
6_ Our min len JW two sided;35;1;Yes;0.20896577835083008;24;23;3955;6046;0.654151505127357;32153;12011;729;23;1679;434;512
6_ Our min len JW two sided;35;2;Yes;0.11135125160217285;21;17;3031;4653;0.6514076939608855;25861;12011;729;23;1679;434;512
6_ Our min len JW two sided;35;3;Yes;0.061330318450927734;5;4;943;1830;0.5153005464480874;17435;12011;729;23;1679;434;512
6_ Our min len JW two sided;35;4;Yes;0.0970923900604248;16;14;2434;3759;0.647512636339452;22799;12011;729;23;1679;434;512
6_ Our min len JW two sided;35;5;Yes;0.15166735649108887;34;32;4831;6917;0.6984241723290444;32569;12011;729;23;1679;434;512
6_ Our min len JW two sided;36;1;Yes;0.20397591590881348;20;19;3831;5529;0.6928920238741183;28634;12013;729;25;1681;430;514
6_ Our min len JW two sided;36;2;Yes;0.10960865020751953;11;10;2178;3377;0.6449511400651465;22109;12013;729;25;1681;430;514
6_ Our min len JW two sided;36;3;Yes;0.09180068969726562;15;15;2833;4188;0.6764565425023877;24197;12013;729;25;1681;430;514
6_ Our min len JW two sided;36;4;Yes;0.09020137786865234;15;15;2863;4195;0.6824791418355185;24133;12013;729;25;1681;430;514
6_ Our min len JW two sided;36;5;Yes;0.10248780250549316;20;20;3868;5556;0.6961843052555795;28826;12013;729;25;1681;430;514
6_ Our min len JW two sided;37;1;Yes;0.31279468536376953;45;45;7266;9644;0.7534218166735794;37318;12010;729;22;1909;468;495
6_ Our min len JW two sided;37;2;Yes;0.26433515548706055;41;41;7121;9463;0.7525097749128183;37229;12010;729;22;1909;468;495
6_ Our min len JW two sided;37;3;Yes;0.15375733375549316;16;16;3079;4845;0.635500515995872;29315;12010;729;22;1909;468;495
6_ Our min len JW two sided;37;4;Yes;0.1832284927368164;24;24;4497;6287;0.71528550978209;30407;12010;729;22;1909;468;495
6_ Our min len JW two sided;37;5;Yes;0.1185150146484375;15;15;2823;4501;0.627193956898467;28198;12010;729;22;1909;468;495
6_ Our min len JW two sided;38;1;Yes;0.043158769607543945;5;0;851;1515;0.5617161716171617;14693;12011;729;23;1678;442;508
6_ Our min len JW two sided;38;2;Yes;0.08766818046569824;15;14;2797;4408;0.6345281306715064;26466;12011;729;23;1678;442;508
6_ Our min len JW two sided;38;3;Yes;0.10966825485229492;22;20;4026;5796;0.6946169772256728;29068;12011;729;23;1678;442;508
6_ Our min len JW two sided;38;4;Yes;0.17340397834777832;16;15;3245;4907;0.661300183411453;27965;12011;729;23;1678;442;508
6_ Our min len JW two sided;38;5;Yes;0.1885972023010254;17;14;3343;5112;0.6539514866979655;28573;12011;729;23;1678;442;508
6_ Our min len JW two sided;39;1;Yes;0.12745976448059082;8;7;1456;2452;0.5938009787928222;18963;12012;729;24;1746;450;504
6_ Our min len JW two sided;39;2;Yes;0.11582517623901367;12;9;1434;2426;0.5910964550700742;18368;12012;729;24;1746;450;504
6_ Our min len JW two sided;39;3;Yes;0.16758966445922852;11;11;2133;3596;0.5931590656284761;24851;12012;729;24;1746;450;504
6_ Our min len JW two sided;39;4;Yes;0.0946507453918457;8;7;1467;2608;0.5625;20451;12012;729;24;1746;450;504
6_ Our min len JW two sided;39;5;Yes;0.09700775146484375;13;11;1909;3045;0.6269293924466338;20721;12012;729;24;1746;450;504
6_ Our min len JW two sided;40;1;Yes;0.11518621444702148;10;7;1734;2841;0.6103484688489969;20281;12012;729;24;1528;402;528
6_ Our min len JW two sided;40;2;Yes;0.09103798866271973;12;8;1910;3006;0.635395874916833;19949;12012;729;24;1528;402;528
6_ Our min len JW two sided;40;3;Yes;0.10032796859741211;12;11;2077;3341;0.6216701586351392;22214;12012;729;24;1528;402;528
6_ Our min len JW two sided;40;4;Yes;0.11856198310852051;16;13;2354;3585;0.6566248256624826;21878;12012;729;24;1528;402;528
6_ Our min len JW two sided;40;5;Yes;0.11918497085571289;11;9;1827;2899;0.630217316315971;20046;12012;729;24;1528;402;528
6_ Our min len JW two sided;41;1;Yes;0.07305669784545898;14;13;2306;3635;0.6343878954607978;22950;12012;729;24;1484;404;527
6_ Our min len JW two sided;41;2;Yes;0.04776763916015625;4;2;632;1335;0.47340823970037454;15077;12012;729;24;1484;404;527
6_ Our min len JW two sided;41;3;Yes;0.042572021484375;4;1;661;1362;0.4853157121879589;15049;12012;729;24;1484;404;527
6_ Our min len JW two sided;41;4;Yes;0.09654855728149414;17;15;2999;4585;0.6540894220283533;26374;12012;729;24;1484;404;527
6_ Our min len JW two sided;41;5;Yes;0.05083918571472168;4;1;629;1313;0.47905559786747903;14827;12012;729;24;1484;404;527
6_ Our min len JW two sided;42;1;Yes;0.048021793365478516;5;3;1000;1753;0.5704506560182544;15587;12012;729;24;1542;414;522
6_ Our min len JW two sided;42;2;Yes;0.08190655708312988;13;11;2565;3741;0.6856455493183641;21106;12012;729;24;1542;414;522
6_ Our min len JW two sided;42;3;Yes;0.07542562484741211;13;10;2510;3628;0.6918412348401323;20610;12012;729;24;1542;414;522
6_ Our min len JW two sided;42;4;Yes;0.04876708984375;5;4;1010;1783;0.5664610207515424;15844;12012;729;24;1542;414;522
