Heuristic;Sudoku #;Seed;Solution Found;Runtime;# Splits;# Backtracks;# Positive assignments;# Negative assignments;Positive to negative assignments ratio;# Clauses learned;# Clauses at start;# Variables at start;# Initial filled;# Clauses before loop ;# Variables before loop;# Variables assigned before loop
5, Our min len JW one sided;64;2;Yes;0.0958566665649414;21;18;4437;6855;0.6472647702407002;36676;12010;729;22;1770;458;500
5, Our min len JW one sided;64;3;Yes;0.09076929092407227;19;18;3920;5890;0.66553480475382;32013;12010;729;22;1770;458;500
5, Our min len JW one sided;64;4;Yes;0.09095120429992676;20;18;4275;6604;0.6473349485160509;35806;12010;729;22;1770;458;500
5, Our min len JW one sided;64;5;Yes;0.11464691162109375;26;25;5494;8459;0.6494857548173543;43271;12010;729;22;1770;458;500
5, Our min len JW one sided;65;1;Yes;0.15717077255249023;49;49;8329;11227;0.7418722722009442;43838;12009;729;21;1982;490;484
5, Our min len JW one sided;65;2;Yes;0.2062671184539795;69;67;11905;15590;0.7636305323925593;56153;12009;729;21;1982;490;484
5, Our min len JW one sided;65;3;Yes;0.21119379997253418;71;71;12363;16327;0.7572119801555706;59196;12009;729;21;1982;490;484
5, Our min len JW one sided;65;4;Yes;0.17567920684814453;55;54;9898;13265;0.7461741424802111;50950;12009;729;21;1982;490;484
5, Our min len JW one sided;65;5;Yes;0.13839936256408691;40;40;7206;9787;0.7362828241544906;41385;12009;729;21;1982;490;484
5, Our min len JW one sided;66;1;Yes;0.05879688262939453;15;13;1869;2955;0.63248730964467;19813;12009;729;21;1483;388;535
5, Our min len JW one sided;66;2;Yes;0.05808067321777344;17;14;2101;3358;0.625670041691483;21560;12009;729;21;1483;388;535
5, Our min len JW one sided;66;3;Yes;0.054586172103881836;16;12;2048;3206;0.6388022457891454;20314;12009;729;21;1483;388;535
5, Our min len JW one sided;66;4;Yes;0.05040764808654785;11;7;1390;2240;0.6205357142857143;16911;12009;729;21;1483;388;535
5, Our min len JW one sided;66;5;Yes;0.06216073036193848;18;14;2218;3383;0.6556310966597695;20448;12009;729;21;1483;388;535
5, Our min len JW one sided;67;1;Yes;0.15459585189819336;53;48;8465;11776;0.7188349184782609;48113;12005;729;17;2086;486;486
5, Our min len JW one sided;67;2;Yes;0.16693401336669922;57;50;8995;12328;0.729639844256976;48543;12005;729;17;2086;486;486
5, Our min len JW one sided;67;3;Yes;0.1605391502380371;55;49;8505;11794;0.7211293878243175;47075;12005;729;17;2086;486;486
5, Our min len JW one sided;67;4;Yes;0.19922304153442383;67;60;10707;14615;0.7326034895655149;56318;12005;729;17;2086;486;486
5, Our min len JW one sided;67;5;Yes;0.17430496215820312;57;50;9218;13042;0.7067934365894801;53997;12005;729;17;2086;486;486
5, Our min len JW one sided;68;1;Yes;0.41466307640075684;205;200;26670;34804;0.7662912308930008;111584;12005;729;17;2284;510;474
5, Our min len JW one sided;68;2;Yes;0.07007861137390137;17;14;2726;4098;0.6652025378233285;24190;12005;729;17;2284;510;474
5, Our min len JW one sided;68;3;Yes;0.2562708854675293;110;106;15591;20527;0.7595362205875189;71888;12005;729;17;2284;510;474
5, Our min len JW one sided;68;4;Yes;0.2547285556793213;121;115;15793;20806;0.7590598865711814;71095;12005;729;17;2284;510;474
5, Our min len JW one sided;68;5;Yes;0.04963946342468262;5;1;893;1680;0.531547619047619;15782;12005;729;17;2284;510;474
5, Our min len JW one sided;69;1;Yes;0.04688906669616699;6;4;1053;1921;0.5481520041644976;17151;12010;729;22;1591;432;513
5, Our min len JW one sided;69;2;Yes;0.042096614837646484;6;3;1060;1946;0.5447070914696814;17148;12010;729;22;1591;432;513
5, Our min len JW one sided;69;3;Yes;0.042799949645996094;6;3;1055;1924;0.5483367983367984;16954;12010;729;22;1591;432;513
5, Our min len JW one sided;69;4;Yes;0.12048053741455078;32;29;5591;8271;0.675976302744529;39365;12010;729;22;1591;432;513
5, Our min len JW one sided;69;5;Yes;0.039540767669677734;5;1;902;1639;0.5503355704697986;15467;12010;729;22;1591;432;513
5, Our min len JW one sided;70;1;Yes;0.1332402229309082;44;43;7310;10801;0.6767891861864642;48803;12011;729;23;1583;416;521
5, Our min len JW one sided;70;2;Yes;0.0452420711517334;5;3;892;1661;0.5370258880192655;16093;12011;729;23;1583;416;521
5, Our min len JW one sided;70;3;Yes;0.04748392105102539;7;3;1180;1977;0.5968639352554376;16445;12011;729;23;1583;416;521
5, Our min len JW one sided;70;4;Yes;0.04553389549255371;7;4;1360;2236;0.6082289803220036;17492;12011;729;23;1583;416;521
5, Our min len JW one sided;70;5;Yes;0.12539434432983398;41;39;6468;9379;0.6896257596758716;42521;12011;729;23;1583;416;521
5, Our min len JW one sided;71;1;Yes;0.057704925537109375;10;4;1978;2825;0.7001769911504425;17504;12005;729;17;2384;542;458
5, Our min len JW one sided;71;2;Yes;0.23404860496520996;63;59;12593;16527;0.7619652689538331;62013;12005;729;17;2384;542;458
5, Our min len JW one sided;71;3;Yes;0.050724029541015625;8;4;1409;2197;0.6413290851160673;16283;12005;729;17;2384;542;458
5, Our min len JW one sided;71;4;Yes;0.35518479347229004;101;96;19802;25439;0.7784111010652934;84727;12005;729;17;2384;542;458
5, Our min len JW one sided;71;5;Yes;0.06294822692871094;9;6;1670;2561;0.6520890277235455;17263;12005;729;17;2384;542;458
5, Our min len JW one sided;72;1;Yes;0.1147615909576416;37;35;5976;8030;0.7442092154420922;32633;12012;729;24;1485;406;526
5, Our min len JW one sided;72;2;Yes;0.09628152847290039;28;26;4581;6152;0.7446358907672301;26595;12012;729;24;1485;406;526
5, Our min len JW one sided;72;3;Yes;0.10699105262756348;39;37;6212;8132;0.763895720609936;31242;12012;729;24;1485;406;526
5, Our min len JW one sided;72;4;Yes;0.14446091651916504;51;50;8051;10987;0.7327750978429053;43185;12012;729;24;1485;406;526
5, Our min len JW one sided;72;5;Yes;0.11722254753112793;41;40;6622;8910;0.7432098765432099;35714;12012;729;24;1485;406;526
5, Our min len JW one sided;73;1;Yes;0.16877508163452148;51;46;8311;11838;0.7020611589795573;51319;12005;729;17;2081;486;486
5, Our min len JW one sided;73;2;Yes;0.1579456329345703;43;39;7257;10425;0.696115107913669;47119;12005;729;17;2081;486;486
5, Our min len JW one sided;73;3;Yes;0.16977739334106445;51;46;8459;11910;0.7102434928631403;50426;12005;729;17;2081;486;486
5, Our min len JW one sided;73;4;Yes;0.14455437660217285;43;35;7548;10372;0.7277284998071731;42771;12005;729;17;2081;486;486
5, Our min len JW one sided;73;5;Yes;0.16940712928771973;53;48;8586;12036;0.7133599202392822;50630;12005;729;17;2081;486;486
5, Our min len JW one sided;74;1;Yes;0.08106517791748047;19;16;3525;5250;0.6714285714285714;28092;12007;729;19;1969;498;480
5, Our min len JW one sided;74;2;Yes;0.09104394912719727;19;16;3610;5352;0.6745142002989537;28306;12007;729;19;1969;498;480
5, Our min len JW one sided;74;3;Yes;0.04950451850891113;8;1;1476;2187;0.6748971193415638;15292;12007;729;19;1969;498;480
5, Our min len JW one sided;74;4;Yes;0.05409860610961914;8;5;1679;2652;0.6331070889894419;19096;12007;729;19;1969;498;480
5, Our min len JW one sided;74;5;Yes;0.05039048194885254;7;1;1278;2007;0.6367713004484304;15430;12007;729;19;1969;498;480
5, Our min len JW one sided;75;1;Yes;0.0986948013305664;26;24;4761;7228;0.65868843386829;36943;12013;729;25;1709;438;510
5, Our min len JW one sided;75;2;Yes;0.04259657859802246;5;1;910;1643;0.5538648813146683;15354;12013;729;25;1709;438;510
5, Our min len JW one sided;75;3;Yes;0.11731481552124023;30;30;5307;7627;0.6958174904942965;36337;12013;729;25;1709;438;510
5, Our min len JW one sided;75;4;Yes;0.09155702590942383;26;21;4451;6507;0.6840325802981405;32866;12013;729;25;1709;438;510
5, Our min len JW one sided;75;5;Yes;0.15922760963439941;54;50;8814;12432;0.708976833976834;51903;12013;729;25;1709;438;510
5, Our min len JW one sided;76;1;Yes;0.046816349029541016;7;3;1342;2152;0.6236059479553904;16536;12007;729;19;1969;498;480
5, Our min len JW one sided;76;2;Yes;0.08536100387573242;16;14;3077;4723;0.6514926953207707;27679;12007;729;19;1969;498;480
5, Our min len JW one sided;76;3;Yes;0.0463557243347168;8;1;1477;2154;0.6857010213556175;14896;12007;729;19;1969;498;480
5, Our min len JW one sided;76;4;Yes;0.08279609680175781;19;16;3523;5140;0.685408560311284;27106;12007;729;19;1969;498;480
5, Our min len JW one sided;76;5;Yes;0.09688329696655273;19;16;3626;5367;0.6756102105459288;29084;12007;729;19;1969;498;480
5, Our min len JW one sided;77;1;Yes;0.05860781669616699;11;5;1986;2949;0.6734486266531028;18184;12011;729;23;1660;432;513
5, Our min len JW one sided;77;2;Yes;0.07039642333984375;19;12;3070;4342;0.7070474435743896;22012;12011;729;23;1660;432;513
