Heuristic;Sudoku #;Seed;Solution Found;Runtime;# Splits;# Backtracks;# Positive assignments;# Negative assignments;Positive to negative assignments ratio;# Clauses learned;# Clauses at start;# Variables at start;# Initial filled;# Clauses before loop ;# Variables before loop;# Variables assigned before loop
3_ VSIDS;1;1;Yes;0.3168671131134033;3;1;750;1493;0.5023442732752846;22921;12010;729;22;1952;472;493
3_ VSIDS;1;2;Yes;0.17656469345092773;3;1;750;1493;0.5023442732752846;22921;12010;729;22;1952;472;493
3_ VSIDS;1;3;Yes;0.1483774185180664;3;1;750;1493;0.5023442732752846;22921;12010;729;22;1952;472;493
3_ VSIDS;1;4;Yes;0.13347482681274414;3;1;750;1493;0.5023442732752846;22921;12010;729;22;1952;472;493
3_ VSIDS;1;5;Yes;0.13370299339294434;3;1;750;1493;0.5023442732752846;22921;12010;729;22;1952;472;493
3_ VSIDS;2;1;Yes;0.3657848834991455;67;64;10438;12995;0.8032320123124279;54837;12011;729;23;1692;410;524
3_ VSIDS;2;2;Yes;0.4222874641418457;73;67;11695;15038;0.7776965021944408;66050;12011;729;23;1692;410;524
3_ VSIDS;2;3;Yes;0.3390538692474365;47;43;7955;10421;0.7633624412244506;53348;12011;729;23;1692;410;524
3_ VSIDS;2;4;Yes;0.38820743560791016;69;68;11039;13965;0.7904761904761904;60121;12011;729;23;1692;410;524
3_ VSIDS;2;5;Yes;0.4202277660369873;74;68;11853;15196;0.7800078968149513;66050;12011;729;23;1692;410;524
3_ VSIDS;3;1;Yes;0.44380664825439453;75;73;12927;16255;0.7952629960012304;67564;12010;729;22;1596;410;524
3_ VSIDS;3;2;Yes;0.4281735420227051;73;68;12441;15747;0.7900552486187845;65962;12010;729;22;1596;410;524
3_ VSIDS;3;3;Yes;0.4240114688873291;73;68;12441;15747;0.7900552486187845;65962;12010;729;22;1596;410;524
3_ VSIDS;3;4;Yes;0.42455363273620605;73;68;12441;15747;0.7900552486187845;65962;12010;729;22;1596;410;524
3_ VSIDS;3;5;Yes;0.4163320064544678;73;68;12441;15747;0.7900552486187845;65962;12010;729;22;1596;410;524
3_ VSIDS;4;1;Yes;0.13300728797912598;2;0;536;1231;0.4354183590576767;21607;12011;729;23;1744;456;501
3_ VSIDS;4;2;Yes;0.13448381423950195;2;0;536;1231;0.4354183590576767;21607;12011;729;23;1744;456;501
3_ VSIDS;4;3;Yes;0.12604975700378418;2;0;536;1231;0.4354183590576767;21607;12011;729;23;1744;456;501
3_ VSIDS;4;4;Yes;0.12775135040283203;2;0;536;1231;0.4354183590576767;21607;12011;729;23;1744;456;501
3_ VSIDS;4;5;Yes;0.1244354248046875;2;0;536;1231;0.4354183590576767;21607;12011;729;23;1744;456;501
3_ VSIDS;5;1;Yes;0.15243887901306152;11;5;1594;2397;0.6649979140592407;24100;12011;729;23;1186;332;563
3_ VSIDS;5;2;Yes;0.15744829177856445;11;5;1594;2397;0.6649979140592407;24100;12011;729;23;1186;332;563
