Heuristic;Sudoku #;Seed;Solution Found;Runtime;# Splits;# Backtracks;# Positive assignments;# Negative assignments;Positive to negative assignments ratio;# Clauses learned;# Clauses at start;# Variables at start;# Initial filled;# Clauses before loop ;# Variables before loop;# Variables assigned before loop
6_ Our min len JW two sided;13;4;Yes;0.06904244422912598;16;15;2801;4158;0.6736411736411736;23588;12009;729;21;1879;478;490
6_ Our min len JW two sided;13;5;Yes;0.07175445556640625;17;16;2913;4425;0.6583050847457627;25092;12009;729;21;1879;478;490
6_ Our min len JW two sided;14;1;Yes;0.2593977451324463;73;71;13993;17913;0.7811645173896054;61299;12005;729;17;2364;540;459
6_ Our min len JW two sided;14;2;Yes;0.10880589485168457;24;22;4371;6464;0.6762066831683168;34260;12005;729;17;2364;540;459
6_ Our min len JW two sided;14;3;Yes;0.42772912979125977;115;114;22021;28177;0.7815239379635873;92614;12005;729;17;2364;540;459
6_ Our min len JW two sided;14;4;Yes;0.44077134132385254;139;136;25537;32603;0.7832714780848388;104669;12005;729;17;2364;540;459
6_ Our min len JW two sided;14;5;Yes;0.5191648006439209;142;142;26274;33653;0.7807327727097139;109650;12005;729;17;2364;540;459
6_ Our min len JW two sided;15;1;Yes;0.10788655281066895;37;33;5117;7093;0.7214154800507543;30263;12005;729;17;1986;482;488
6_ Our min len JW two sided;15;2;Yes;0.08394765853881836;20;14;3389;4821;0.7029661895872226;24147;12005;729;17;1986;482;488
6_ Our min len JW two sided;15;3;Yes;0.10286211967468262;25;21;4058;5803;0.6992934688953989;28737;12005;729;17;1986;482;488
6_ Our min len JW two sided;15;4;Yes;0.1242823600769043;36;35;6290;8934;0.7040519364226551;40614;12005;729;17;1986;482;488
6_ Our min len JW two sided;15;5;Yes;0.08283567428588867;18;13;3215;4695;0.6847710330138446;24860;12005;729;17;1986;482;488
6_ Our min len JW two sided;16;1;Yes;0.13755369186401367;38;35;6663;9408;0.7082270408163265;42661;12005;729;17;1919;458;500
6_ Our min len JW two sided;16;2;Yes;0.14066314697265625;37;34;6543;9148;0.715238303454307;41161;12005;729;17;1919;458;500
6_ Our min len JW two sided;16;3;Yes;0.21059012413024902;65;63;11101;15627;0.7103730722467524;66144;12005;729;17;1919;458;500
6_ Our min len JW two sided;16;4;Yes;0.21045160293579102;46;44;8040;11302;0.7113785170766236;49636;12005;729;17;1919;458;500
6_ Our min len JW two sided;16;5;Yes;0.25868916511535645;65;63;11067;15366;0.7202264740335806;63522;12005;729;17;1919;458;500
6_ Our min len JW two sided;17;1;Yes;0.3064694404602051;163;159;16862;23647;0.7130714255508098;83245;12010;729;22;1678;434;512
6_ Our min len JW two sided;17;2;Yes;0.20299410820007324;106;104;11116;15943;0.6972338957536223;61192;12010;729;22;1678;434;512
6_ Our min len JW two sided;17;3;Yes;0.21414709091186523;123;118;12645;18132;0.6973858371939113;68433;12010;729;22;1678;434;512
6_ Our min len JW two sided;17;4;Yes;0.2689976692199707;107;103;12172;17211;0.7072221253849282;65520;12010;729;22;1678;434;512
6_ Our min len JW two sided;17;5;Yes;0.3405604362487793;105;102;13472;18776;0.7175117170856412;69906;12010;729;22;1678;434;512
6_ Our min len JW two sided;18;1;Yes;0.1429603099822998;31;24;5244;6916;0.7582417582417582;27693;12005;729;17;2224;518;470
6_ Our min len JW two sided;18;2;Yes;0.09853959083557129;26;20;4375;5722;0.7645927997203775;23468;12005;729;17;2224;518;470
6_ Our min len JW two sided;18;3;Yes;0.08844733238220215;20;13;3466;4461;0.7769558394978704;19139;12005;729;17;2224;518;470
6_ Our min len JW two sided;18;4;Yes;0.1705007553100586;52;49;8398;11106;0.7561678372051144;41306;12005;729;17;2224;518;470
6_ Our min len JW two sided;18;5;Yes;0.16648507118225098;53;49;8689;11416;0.761124737210932;42383;12005;729;17;2224;518;470
6_ Our min len JW two sided;19;1;Yes;0.07400798797607422;17;14;2589;3989;0.6490348458260216;24283;12011;729;23;1727;416;521
6_ Our min len JW two sided;19;2;Yes;0.07980966567993164;20;14;3319;4968;0.6680756843800322;27770;12011;729;23;1727;416;521
6_ Our min len JW two sided;19;3;Yes;0.05762338638305664;9;5;1586;2646;0.5993953136810279;19941;12011;729;23;1727;416;521
6_ Our min len JW two sided;19;4;Yes;0.07860016822814941;18;14;2977;4499;0.6617026005779062;25874;12011;729;23;1727;416;521
6_ Our min len JW two sided;19;5;Yes;0.07333230972290039;16;12;2681;4179;0.6415410385259631;25605;12011;729;23;1727;416;521
6_ Our min len JW two sided;20;1;Yes;0.11059355735778809;24;23;4491;6854;0.6552378173329443;35418;12013;729;25;1520;418;520
6_ Our min len JW two sided;20;2;Yes;0.08406496047973633;19;17;3286;5022;0.654320987654321;27950;12013;729;25;1520;418;520
6_ Our min len JW two sided;20;3;Yes;0.07224559783935547;17;14;3020;4363;0.6921842768737108;23450;12013;729;25;1520;418;520
6_ Our min len JW two sided;20;4;Yes;0.10357069969177246;25;23;4469;6611;0.6759945545303282;33109;12013;729;25;1520;418;520
6_ Our min len JW two sided;20;5;Yes;0.0644371509552002;12;11;2333;3855;0.6051880674448767;25130;12013;729;25;1520;418;520
6_ Our min len JW two sided;21;1;Yes;0.057325124740600586;6;3;1396;2242;0.6226583407671722;16879;12005;729;17;2458;552;453
6_ Our min len JW two sided;21;2;Yes;0.12861108779907227;27;23;5544;7417;0.7474720237292706;31770;12005;729;17;2458;552;453
6_ Our min len JW two sided;21;3;Yes;0.09577178955078125;20;14;4232;5654;0.7484966395472232;25101;12005;729;17;2458;552;453
6_ Our min len JW two sided;21;4;Yes;0.08233785629272461;13;6;2869;3844;0.7463579604578564;19003;12005;729;17;2458;552;453
6_ Our min len JW two sided;21;5;Yes;0.12650084495544434;29;25;5855;7788;0.7517976373908577;32085;12005;729;17;2458;552;453
6_ Our min len JW two sided;22;1;Yes;0.04404735565185547;6;4;1184;2055;0.5761557177615572;17502;12012;729;24;1506;398;530
6_ Our min len JW two sided;22;2;Yes;0.0808560848236084;25;24;3489;5175;0.6742028985507247;27557;12012;729;24;1506;398;530
6_ Our min len JW two sided;22;3;Yes;0.0426173210144043;5;3;1029;1828;0.562910284463895;16676;12012;729;24;1506;398;530
6_ Our min len JW two sided;22;4;Yes;0.06174492835998535;12;8;1854;2897;0.639972385226096;19216;12012;729;24;1506;398;530
6_ Our min len JW two sided;22;5;Yes;0.082061767578125;28;26;3576;5410;0.6609981515711645;28742;12012;729;24;1506;398;530
6_ Our min len JW two sided;23;1;Yes;0.13346171379089355;50;42;7064;9206;0.7673256571800999;32782;12005;729;17;1772;448;505
6_ Our min len JW two sided;23;2;Yes;0.057181358337402344;14;6;2187;3120;0.7009615384615384;17644;12005;729;17;1772;448;505
6_ Our min len JW two sided;23;3;Yes;0.0500178337097168;8;0;1494;2164;0.6903881700554528;14723;12005;729;17;1772;448;505
6_ Our min len JW two sided;23;4;Yes;0.1357436180114746;53;48;7559;9872;0.7657009724473258;34951;12005;729;17;1772;448;505
6_ Our min len JW two sided;23;5;Yes;0.09035921096801758;31;24;4560;5997;0.7603801900950475;24360;12005;729;17;1772;448;505
6_ Our min len JW two sided;24;1;Yes;0.2678217887878418;100;99;15334;20447;0.74993886633736;71414;12011;729;23;1759;446;506
6_ Our min len JW two sided;24;2;Yes;0.1783888339996338;70;66;10648;14173;0.7512876596345164;50338;12011;729;23;1759;446;506
6_ Our min len JW two sided;24;3;Yes;0.2426285743713379;88;86;13776;18141;0.759384818918472;62044;12011;729;23;1759;446;506
6_ Our min len JW two sided;24;4;Yes;0.25633978843688965;103;100;15699;20318;0.7726646323457034;67025;12011;729;23;1759;446;506
6_ Our min len JW two sided;24;5;Yes;0.2532618045806885;103;99;15568;20143;0.7728739512485727;65494;12011;729;23;1759;446;506
6_ Our min len JW two sided;25;1;Yes;0.08611822128295898;35;34;3848;5973;0.6442323790390089;31089;12011;729;23;1332;356;551
6_ Our min len JW two sided;25;2;Yes;0.08493900299072266;28;27;3625;5370;0.6750465549348231;27680;12011;729;23;1332;356;551
6_ Our min len JW two sided;25;3;Yes;0.0852360725402832;28;28;3670;5941;0.6177411210233967;32898;12011;729;23;1332;356;551
6_ Our min len JW two sided;25;4;Yes;0.05496788024902344;9;8;1639;2764;0.5929811866859623;20463;12011;729;23;1332;356;551
6_ Our min len JW two sided;25;5;Yes;0.08554315567016602;26;26;3534;5469;0.646187602852441;29954;12011;729;23;1332;356;551
6_ Our min len JW two sided;26;1;Yes;0.06000542640686035;12;7;2060;2934;0.7021131561008862;17318;12005;729;17;2443;534;462
6_ Our min len JW two sided;26;2;Yes;0.10133719444274902;31;27;4498;5976;0.7526773761713521;25377;12005;729;17;2443;534;462
6_ Our min len JW two sided;26;3;Yes;0.08015894889831543;20;16;3247;4346;0.7471237919926369;20733;12005;729;17;2443;534;462
6_ Our min len JW two sided;26;4;Yes;0.04425168037414551;5;0;988;1670;0.5916167664670658;14755;12005;729;17;2443;534;462
6_ Our min len JW two sided;26;5;Yes;0.10979366302490234;33;29;4816;6455;0.7460883036405886;27364;12005;729;17;2443;534;462
6_ Our min len JW two sided;27;1;Yes;0.20415353775024414;63;57;8751;11754;0.7445125063808066;43595;12005;729;17;1971;478;490
6_ Our min len JW two sided;27;2;Yes;0.593902587890625;124;120;17396;22770;0.7639877031181379;73805;12005;729;17;1971;478;490
6_ Our min len JW two sided;27;3;Yes;0.3963754177093506;154;149;21137;27505;0.7684784584620978;85290;12005;729;17;1971;478;490
6_ Our min len JW two sided;27;4;Yes;0.3401448726654053;136;133;18673;24480;0.7627859477124183;79623;12005;729;17;1971;478;490
6_ Our min len JW two sided;27;5;Yes;0.11326241493225098;43;37;6084;8178;0.743947175348496;32051;12005;729;17;1971;478;490
6_ Our min len JW two sided;28;1;Yes;0.10992908477783203;29;25;4856;7029;0.6908521838099303;34876;12005;729;17;1831;446;506
6_ Our min len JW two sided;28;2;Yes;0.2042398452758789;68;67;10414;14532;0.7166253784750894;61189;12005;729;17;1831;446;506
6_ Our min len JW two sided;28;3;Yes;0.19056224822998047;58;57;9270;13173;0.7037121384650421;58730;12005;729;17;1831;446;506
6_ Our min len JW two sided;28;4;Yes;0.09677863121032715;26;21;4298;6102;0.7043592264831203;30457;12005;729;17;1831;446;506
6_ Our min len JW two sided;28;5;Yes;0.12094998359680176;31;28;5075;7340;0.69141689373297;36066;12005;729;17;1831;446;506
6_ Our min len JW two sided;29;1;Yes;0.11782455444335938;42;41;5996;8684;0.6904652233993551;39433;12010;729;22;1698;430;514
6_ Our min len JW two sided;29;2;Yes;0.04737257957458496;6;4;1263;2343;0.5390524967989757;19588;12010;729;22;1698;430;514
6_ Our min len JW two sided;29;3;Yes;0.0572206974029541;6;4;1276;2356;0.5415959252971138;19588;12010;729;22;1698;430;514
6_ Our min len JW two sided;29;4;Yes;0.04006505012512207;4;2;868;1619;0.5361334156886968;15861;12010;729;22;1698;430;514
6_ Our min len JW two sided;29;5;Yes;0.0402374267578125;4;2;873;1664;0.5246394230769231;16297;12010;729;22;1698;430;514
6_ Our min len JW two sided;30;1;Yes;0.2810530662536621;88;87;14428;20491;0.7041140012688497;84805;12005;729;17;2081;486;486
6_ Our min len JW two sided;30;2;Yes;0.2677285671234131;86;84;13980;19868;0.70364405073485;81870;12005;729;17;2081;486;486
6_ Our min len JW two sided;30;3;Yes;0.2883017063140869;98;97;15401;21560;0.7143320964749537;84602;12005;729;17;2081;486;486
6_ Our min len JW two sided;30;4;Yes;0.2673327922821045;89;88;14340;20166;0.7110978875334721;81039;12005;729;17;2081;486;486
6_ Our min len JW two sided;30;5;Yes;0.28377795219421387;95;94;15038;21391;0.7030059370763405;87488;12005;729;17;2081;486;486
6_ Our min len JW two sided;31;1;Yes;0.09177303314208984;23;19;4173;6069;0.6875926841324765;29966;12009;729;21;1786;448;505
6_ Our min len JW two sided;31;2;Yes;0.0959019660949707;24;20;4056;5736;0.7071129707112971;27524;12009;729;21;1786;448;505
6_ Our min len JW two sided;31;3;Yes;0.10854983329772949;24;19;4056;5666;0.7158489234027533;26672;12009;729;21;1786;448;505
6_ Our min len JW two sided;31;4;Yes;0.10990524291992188;26;21;4439;6416;0.6918640897755611;31088;12009;729;21;1786;448;505
6_ Our min len JW two sided;31;5;Yes;0.0879964828491211;20;15;3725;5514;0.6755531374682626;28528;12009;729;21;1786;448;505
6_ Our min len JW two sided;32;1;Yes;0.17804408073425293;70;70;10080;13550;0.7439114391143912;49917;12012;729;24;1447;402;528
6_ Our min len JW two sided;32;2;Yes;0.16428804397583008;58;54;8684;11742;0.739567365014478;44177;12012;729;24;1447;402;528
6_ Our min len JW two sided;32;3;Yes;0.2135324478149414;87;87;12638;17256;0.7323829392675012;62710;12012;729;24;1447;402;528
6_ Our min len JW two sided;32;4;Yes;0.12766790390014648;49;44;7022;9454;0.7427543896763275;36331;12012;729;24;1447;402;528
6_ Our min len JW two sided;32;5;Yes;0.17525458335876465;69;67;9839;13362;0.7363418649902709;49547;12012;729;24;1447;402;528
6_ Our min len JW two sided;33;1;Yes;0.11653590202331543;35;31;5724;7734;0.7401086113266098;31939;12012;729;24;1776;452;503
6_ Our min len JW two sided;33;2;Yes;0.11983180046081543;37;34;6185;8408;0.7356089438629876;35683;12012;729;24;1776;452;503
6_ Our min len JW two sided;33;3;Yes;0.12973666191101074;37;35;6275;8511;0.7372811655504641;35466;12012;729;24;1776;452;503
6_ Our min len JW two sided;33;4;Yes;0.10376095771789551;29;26;4991;7011;0.7118813293396092;32270;12012;729;24;1776;452;503
6_ Our min len JW two sided;33;5;Yes;0.10843706130981445;29;25;5005;6997;0.7153065599542661;31667;12012;729;24;1776;452;503
6_ Our min len JW two sided;34;1;Yes;0.1517651081085205;43;36;7795;9711;0.8026979713726702;32502;12005;729;17;2359;530;464
6_ Our min len JW two sided;34;2;Yes;0.3527500629425049;107;103;19796;24865;0.7961391514176553;78019;12005;729;17;2359;530;464
6_ Our min len JW two sided;34;3;Yes;0.46453428268432617;153;149;26897;33932;0.7926735824590357;104132;12005;729;17;2359;530;464
6_ Our min len JW two sided;34;4;Yes;0.17957162857055664;52;44;9742;12312;0.7912605588044185;41133;12005;729;17;2359;530;464
6_ Our min len JW two sided;34;5;Yes;0.2394568920135498;66;61;13197;16425;0.8034703196347032;53307;12005;729;17;2359;530;464
6_ Our min len JW two sided;35;1;Yes;0.16809749603271484;49;47;9523;11872;0.80213948787062;38489;12010;729;22;1861;478;490
6_ Our min len JW two sided;35;2;Yes;0.11127877235412598;22;19;4469;6250;0.71504;30035;12010;729;22;1861;478;490
6_ Our min len JW two sided;35;3;Yes;0.1036529541015625;23;19;4858;6799;0.7145168407118694;32071;12010;729;22;1861;478;490
6_ Our min len JW two sided;35;4;Yes;0.11181187629699707;21;19;4501;6464;0.6963180693069307;32379;12010;729;22;1861;478;490
6_ Our min len JW two sided;35;5;Yes;0.11503934860229492;28;22;5582;7570;0.7373844121532365;32971;12010;729;22;1861;478;490
6_ Our min len JW two sided;36;1;Yes;0.09103155136108398;23;19;3786;4998;0.7575030012004802;21849;12005;729;17;1796;438;510
6_ Our min len JW two sided;36;2;Yes;0.07196402549743652;16;12;2933;4167;0.7038636909047277;22204;12005;729;17;1796;438;510
6_ Our min len JW two sided;36;3;Yes;0.06948041915893555;16;9;2813;3777;0.7447709822610538;19034;12005;729;17;1796;438;510
6_ Our min len JW two sided;36;4;Yes;0.09316492080688477;20;16;3555;5022;0.7078853046594982;24736;12005;729;17;1796;438;510
6_ Our min len JW two sided;36;5;Yes;0.07040596008300781;17;11;3006;4119;0.7297887836853605;20674;12005;729;17;1796;438;510
6_ Our min len JW two sided;37;1;Yes;0.04817962646484375;7;0;1477;2152;0.6863382899628253;14746;12005;729;17;1963;480;489
6_ Our min len JW two sided;37;2;Yes;0.07837128639221191;18;12;2979;4232;0.7039224952741021;21796;12005;729;17;1963;480;489
6_ Our min len JW two sided;37;3;Yes;0.08545517921447754;20;15;3608;5211;0.6923815006716562;26668;12005;729;17;1963;480;489
6_ Our min len JW two sided;37;4;Yes;0.08577585220336914;20;14;3331;4576;0.7279283216783217;21865;12005;729;17;1963;480;489
6_ Our min len JW two sided;37;5;Yes;0.0776982307434082;17;12;3153;4679;0.6738619363111776;25547;12005;729;17;1963;480;489
6_ Our min len JW two sided;38;1;Yes;0.08184528350830078;18;18;3286;4983;0.6594421031507124;29230;12009;729;21;1868;452;503
6_ Our min len JW two sided;38;2;Yes;0.0830996036529541;16;16;2899;4461;0.6498542927594709;27284;12009;729;21;1868;452;503
6_ Our min len JW two sided;38;3;Yes;0.1010899543762207;21;21;3543;5304;0.6679864253393665;29949;12009;729;21;1868;452;503
6_ Our min len JW two sided;38;4;Yes;0.12442445755004883;32;32;5369;7549;0.7112200291429328;36154;12009;729;21;1868;452;503
6_ Our min len JW two sided;38;5;Yes;0.12011051177978516;34;34;5609;7922;0.7080282756879576;37814;12009;729;21;1868;452;503
6_ Our min len JW two sided;39;1;Yes;0.09860777854919434;25;18;4333;5973;0.7254311066465763;27055;12010;729;22;1852;460;499
6_ Our min len JW two sided;39;2;Yes;0.0883948802947998;24;19;4190;5617;0.745949795264376;24773;12010;729;22;1852;460;499
6_ Our min len JW two sided;39;3;Yes;0.1005094051361084;21;17;3847;5620;0.6845195729537367;29261;12010;729;22;1852;460;499
6_ Our min len JW two sided;39;4;Yes;0.06473517417907715;14;10;2282;3590;0.6356545961002785;22242;12010;729;22;1852;460;499
6_ Our min len JW two sided;39;5;Yes;0.09189057350158691;25;22;4129;6139;0.6725851115816909;31181;12010;729;22;1852;460;499
6_ Our min len JW two sided;40;1;Yes;0.23426151275634766;88;85;13398;18164;0.7376128606033914;66578;12012;729;24;1675;426;516
6_ Our min len JW two sided;40;2;Yes;0.22149062156677246;81;78;12616;17100;0.7377777777777778;62616;12012;729;24;1675;426;516
6_ Our min len JW two sided;40;3;Yes;0.194624662399292;69;63;11176;14969;0.7466096599639255;54322;12012;729;24;1675;426;516
6_ Our min len JW two sided;40;4;Yes;0.21027207374572754;73;68;11786;15681;0.7516102289394809;56617;12012;729;24;1675;426;516
6_ Our min len JW two sided;40;5;Yes;0.11138129234313965;33;27;5650;7823;0.7222293237888279;34189;12012;729;24;1675;426;516
6_ Our min len JW two sided;41;1;Yes;0.10187673568725586;21;19;3782;5737;0.6592295624891058;31836;12005;729;17;2361;542;458
6_ Our min len JW two sided;41;2;Yes;0.12076497077941895;37;32;5686;7876;0.7219400711020822;34576;12005;729;17;2361;542;458
6_ Our min len JW two sided;41;3;Yes;0.09186911582946777;20;17;3585;5552;0.6457132564841499;31738;12005;729;17;2361;542;458
6_ Our min len JW two sided;41;4;Yes;0.08938455581665039;15;11;2905;4609;0.630288565849425;28194;12005;729;17;2361;542;458
6_ Our min len JW two sided;41;5;Yes;0.08740592002868652;22;19;3561;5394;0.6601779755283649;28945;12005;729;17;2361;542;458
6_ Our min len JW two sided;42;1;Yes;0.20285820960998535;59;54;10122;14029;0.7215054529902345;57466;12005;729;17;2058;484;487
6_ Our min len JW two sided;42;2;Yes;0.1625499725341797;48;41;7879;11030;0.714324569356301;46553;12005;729;17;2058;484;487
6_ Our min len JW two sided;42;3;Yes;0.15829777717590332;42;36;7367;10064;0.7320151033386327;41982;12005;729;17;2058;484;487
