Heuristic;Sudoku #;Seed;Solution Found;Runtime;# Splits;# Backtracks;# Positive assignments;# Negative assignments;Positive to negative assignments ratio;# Clauses learned;# Clauses at start;# Variables at start;# Initial filled;# Clauses before loop ;# Variables before loop;# Variables assigned before loop
3_ VSIDS;5;3;Yes;0.13088726997375488;1;0;333;1025;0.3248780487804878;21574;12005;729;17;2157;504;477
3_ VSIDS;6;1;Yes;0.13861751556396484;4;1;856;1572;0.544529262086514;22286;12005;729;17;2270;508;475
3_ VSIDS;6;2;Yes;0.132124662399292;4;1;856;1572;0.544529262086514;22286;12005;729;17;2270;508;475
3_ VSIDS;6;3;Yes;0.13212180137634277;4;1;856;1572;0.544529262086514;22286;12005;729;17;2270;508;475
3_ VSIDS;7;1;Yes;0.14737939834594727;5;1;1052;1779;0.5913434513771781;22322;12005;729;17;2345;524;467
3_ VSIDS;7;2;Yes;0.14095568656921387;5;1;1052;1779;0.5913434513771781;22322;12005;729;17;2345;524;467
3_ VSIDS;7;3;Yes;0.13344407081604004;5;1;1052;1779;0.5913434513771781;22322;12005;729;17;2345;524;467
3_ VSIDS;8;1;Yes;0.1426844596862793;8;4;1588;2314;0.6862575626620571;22383;12005;729;17;2413;542;458
3_ VSIDS;8;2;Yes;0.15698671340942383;8;4;1588;2314;0.6862575626620571;22383;12005;729;17;2413;542;458
3_ VSIDS;8;3;Yes;0.14077401161193848;8;4;1588;2314;0.6862575626620571;22383;12005;729;17;2413;542;458
3_ VSIDS;9;1;Yes;0.14275908470153809;5;1;1052;1769;0.5946862634256642;22325;12005;729;17;2344;524;467
3_ VSIDS;9;2;Yes;0.1449592113494873;5;1;1052;1769;0.5946862634256642;22325;12005;729;17;2344;524;467
3_ VSIDS;9;3;Yes;0.14434003829956055;5;1;1052;1769;0.5946862634256642;22325;12005;729;17;2344;524;467
3_ VSIDS;10;1;Yes;0.1383056640625;4;1;856;1576;0.5431472081218274;22304;12005;729;17;2248;508;475
3_ VSIDS;10;2;Yes;0.1380453109741211;4;1;856;1576;0.5431472081218274;22304;12005;729;17;2248;508;475
3_ VSIDS;10;3;Yes;0.1501026153564453;4;1;856;1576;0.5431472081218274;22304;12005;729;17;2248;508;475
3_ VSIDS;11;1;Yes;0.18678879737854004;14;8;1995;2844;0.7014767932489452;24080;12005;729;17;2181;510;474
3_ VSIDS;11;2;Yes;0.1608445644378662;14;8;1995;2844;0.7014767932489452;24080;12005;729;17;2181;510;474
3_ VSIDS;11;3;Yes;0.171980619430542;14;8;1995;2844;0.7014767932489452;24080;12005;729;17;2181;510;474
3_ VSIDS;12;1;Yes;0.87168288230896;191;188;32906;38693;0.8504380637324581;116187;12005;729;17;2148;498;480
3_ VSIDS;12;2;Yes;0.7464120388031006;176;171;31067;36327;0.8552041181490352;106794;12005;729;17;2148;498;480
3_ VSIDS;12;3;Yes;0.8614344596862793;210;200;37038;43218;0.857004026100236;122367;12005;729;17;2148;498;480
3_ VSIDS;13;1;Yes;1.6730315685272217;433;433;70418;83014;0.8482665574481413;239196;12005;729;17;2313;520;469
3_ VSIDS;13;2;Yes;1.7441129684448242;444;444;72220;85601;0.8436817326900387;250787;12005;729;17;2313;520;469
3_ VSIDS;13;3;Yes;1.1423540115356445;307;307;49042;57221;0.8570629663934569;160242;12005;729;17;2313;520;469
3_ VSIDS;14;1;Yes;0.12843656539916992;2;1;369;1059;0.34844192634560905;21652;12005;729;17;2222;506;476
3_ VSIDS;14;2;Yes;0.12946367263793945;2;0;361;1049;0.34413727359389895;21604;12005;729;17;2222;506;476
3_ VSIDS;14;3;Yes;0.12717986106872559;3;0;388;1077;0.36025998142989785;21604;12005;729;17;2222;506;476
3_ VSIDS;15;1;Yes;0.15223097801208496;1;1;398;1309;0.3040488922841864;25460;12005;729;17;2319;522;468
3_ VSIDS;15;2;Yes;0.1437230110168457;1;1;398;1309;0.3040488922841864;25460;12005;729;17;2319;522;468
3_ VSIDS;15;3;Yes;0.14412927627563477;1;1;398;1309;0.3040488922841864;25460;12005;729;17;2319;522;468
3_ VSIDS;16;1;Yes;0.13261198997497559;3;1;583;1324;0.44033232628398794;22310;12005;729;17;1276;344;557
3_ VSIDS;16;2;Yes;0.1285390853881836;3;1;583;1324;0.44033232628398794;22310;12005;729;17;1276;344;557
3_ VSIDS;16;3;Yes;0.12661957740783691;3;1;583;1324;0.44033232628398794;22310;12005;729;17;1276;344;557
3_ VSIDS;17;1;Yes;0.1383533477783203;3;1;586;1329;0.44093303235515424;22312;12005;729;17;1298;346;556
3_ VSIDS;17;2;Yes;0.128434419631958;3;1;586;1329;0.44093303235515424;22312;12005;729;17;1298;346;556
3_ VSIDS;17;3;Yes;0.12958502769470215;3;1;586;1329;0.44093303235515424;22312;12005;729;17;1298;346;556
3_ VSIDS;18;1;Yes;0.13247179985046387;5;0;841;1537;0.5471698113207547;21603;12005;729;17;1577;404;527
3_ VSIDS;18;2;Yes;0.1262068748474121;5;0;841;1537;0.5471698113207547;21603;12005;729;17;1577;404;527
3_ VSIDS;18;3;Yes;0.13022804260253906;5;0;841;1537;0.5471698113207547;21603;12005;729;17;1577;404;527
3_ VSIDS;19;1;Yes;2.319378137588501;529;513;101735;118442;0.8589436179733541;324413;12005;729;17;2335;522;468
3_ VSIDS;19;2;Yes;1.0231359004974365;217;206;42750;49860;0.8574007220216606;143683;12005;729;17;2335;522;468
3_ VSIDS;19;3;Yes;2.6021792888641357;602;589;114531;133759;0.8562489253059608;369969;12005;729;17;2335;522;468
3_ VSIDS;20;1;Yes;1.260303020477295;282;267;56885;65675;0.8661591168633422;172090;12005;729;17;2459;560;449
3_ VSIDS;20;2;Yes;0.9769861698150635;219;205;43908;50426;0.8707412842581208;131688;12005;729;17;2459;560;449
3_ VSIDS;20;3;Yes;1.800856351852417;433;414;83037;95867;0.8661687546288087;240051;12005;729;17;2459;560;449
3_ VSIDS;21;1;Yes;0.14774036407470703;8;2;1825;2657;0.6868648852088822;23681;12005;729;17;2113;494;482
3_ VSIDS;21;2;Yes;0.29186201095581055;47;40;8286;10271;0.8067374160257035;42989;12005;729;17;2113;494;482
3_ VSIDS;21;3;Yes;0.28775525093078613;48;41;8429;10414;0.8093912041482619;42989;12005;729;17;2113;494;482
3_ VSIDS;22;1;Yes;0.15455031394958496;11;3;2231;2979;0.7489090298757972;23047;12005;729;17;1833;440;509
3_ VSIDS;22;2;Yes;0.15237760543823242;11;3;2231;2979;0.7489090298757972;23047;12005;729;17;1833;440;509
3_ VSIDS;22;3;Yes;0.14955353736877441;11;3;2231;2979;0.7489090298757972;23047;12005;729;17;1833;440;509
3_ VSIDS;23;1;Yes;0.17812728881835938;11;1;1633;2390;0.6832635983263599;22900;12005;729;17;2143;498;480
3_ VSIDS;23;2;Yes;0.14296221733093262;11;1;1633;2390;0.6832635983263599;22900;12005;729;17;2143;498;480
3_ VSIDS;23;3;Yes;0.1469879150390625;11;1;1633;2390;0.6832635983263599;22900;12005;729;17;2143;498;480
3_ VSIDS;24;1;Yes;0.40119385719299316;39;26;6341;8189;0.7743314201978263;40411;12005;729;17;2143;500;479
3_ VSIDS;24;2;Yes;0.2778346538543701;39;27;6350;8228;0.7717549829849295;40784;12005;729;17;2143;500;479
3_ VSIDS;24;3;Yes;0.23869061470031738;30;24;5115;6534;0.7828282828282829;34285;12005;729;17;2143;500;479
3_ VSIDS;25;1;Yes;0.19150137901306152;36;24;5474;6592;0.8304004854368932;28277;12005;729;17;1839;452;503
3_ VSIDS;25;2;Yes;0.20061969757080078;36;24;5474;6592;0.8304004854368932;28277;12005;729;17;1839;452;503
3_ VSIDS;25;3;Yes;0.19233155250549316;36;24;5474;6592;0.8304004854368932;28277;12005;729;17;1839;452;503
3_ VSIDS;26;1;Yes;0.1344614028930664;0;0;81;775;0.10451612903225807;21591;12005;729;17;0;0;729
3_ VSIDS;26;2;Yes;0.12140583992004395;0;0;81;775;0.10451612903225807;21591;12005;729;17;0;0;729
3_ VSIDS;26;3;Yes;0.12265491485595703;0;0;81;775;0.10451612903225807;21591;12005;729;17;0;0;729
3_ VSIDS;27;1;Yes;0.38249659538269043;48;41;9783;12506;0.7822645130337438;57269;12005;729;17;2208;504;477
3_ VSIDS;27;2;Yes;0.37450385093688965;47;40;9573;12296;0.7785458685751464;57269;12005;729;17;2208;504;477
3_ VSIDS;27;3;Yes;0.3692493438720703;48;41;9782;12505;0.7822471011595362;57269;12005;729;17;2208;504;477
3_ VSIDS;28;1;Yes;0.12204265594482422;0;0;81;780;0.10384615384615385;21618;12005;729;17;0;0;729
3_ VSIDS;28;2;Yes;0.12368059158325195;0;0;81;780;0.10384615384615385;21618;12005;729;17;0;0;729
3_ VSIDS;28;3;Yes;0.12014532089233398;0;0;81;780;0.10384615384615385;21618;12005;729;17;0;0;729
3_ VSIDS;29;1;Yes;0.1433260440826416;8;1;1362;2077;0.6557534906114588;21994;12005;729;17;1678;428;515
3_ VSIDS;29;2;Yes;0.1356189250946045;8;1;1362;2077;0.6557534906114588;21994;12005;729;17;1678;428;515
3_ VSIDS;29;3;Yes;0.1356508731842041;7;1;1243;1957;0.6351558507920286;21994;12005;729;17;1678;428;515
3_ VSIDS;30;1;Yes;0.15875697135925293;12;3;2027;2845;0.7124780316344465;23653;12005;729;17;2153;506;476
3_ VSIDS;30;2;Yes;0.15185022354125977;12;3;2027;2845;0.7124780316344465;23653;12005;729;17;2153;506;476
3_ VSIDS;30;3;Yes;0.14591097831726074;12;3;2027;2845;0.7124780316344465;23653;12005;729;17;2153;506;476
3_ VSIDS;31;1;Yes;0.12891364097595215;5;2;451;1183;0.3812341504649197;21936;12005;729;17;686;226;616
3_ VSIDS;31;2;Yes;0.12784314155578613;6;3;472;1204;0.3920265780730897;21936;12005;729;17;686;226;616
3_ VSIDS;31;3;Yes;0.1321120262145996;5;2;451;1183;0.3812341504649197;21936;12005;729;17;686;226;616
3_ VSIDS;32;1;Yes;1.7203927040100098;372;364;67957;81517;0.8336543297717041;247993;12005;729;17;1948;468;495
3_ VSIDS;32;2;Yes;1.741067886352539;397;397;67829;82452;0.8226483287245913;255315;12005;729;17;1948;468;495
3_ VSIDS;32;3;Yes;1.3592939376831055;273;266;49546;60835;0.8144324813018822;205303;12005;729;17;1948;468;495
3_ VSIDS;33;1;Yes;0.14336633682250977;8;4;1490;2256;0.6604609929078015;22885;12005;729;17;1727;434;512
3_ VSIDS;33;2;Yes;0.13646245002746582;7;4;1338;2103;0.6362339514978602;22885;12005;729;17;1727;434;512
3_ VSIDS;33;3;Yes;0.14452886581420898;8;4;1490;2256;0.6604609929078015;22885;12005;729;17;1727;434;512
3_ VSIDS;34;1;Yes;0.16478705406188965;21;8;3075;3957;0.77710386656558;24818;12005;729;17;1730;424;517
3_ VSIDS;34;2;Yes;0.16269326210021973;24;12;3391;4346;0.7802577082374598;26017;12005;729;17;1730;424;517
3_ VSIDS;34;3;Yes;0.17218780517578125;24;12;3391;4346;0.7802577082374598;26017;12005;729;17;1730;424;517
3_ VSIDS;35;1;Yes;0.13913965225219727;2;2;496;1215;0.4082304526748971;22417;12005;729;17;2196;500;479
3_ VSIDS;35;2;Yes;0.13165044784545898;2;2;496;1215;0.4082304526748971;22417;12005;729;17;2196;500;479
3_ VSIDS;35;3;Yes;0.12938189506530762;2;2;496;1215;0.4082304526748971;22417;12005;729;17;2196;500;479
