Heuristic;Sudoku #;Seed;Solution Found;Runtime;# Splits;# Backtracks;# Positive assignments;# Negative assignments;Positive to negative assignments ratio;# Clauses learned;# Clauses at start;# Variables at start;# Initial filled;# Clauses before loop ;# Variables before loop;# Variables assigned before loop
1_ Random;1;1;Yes;0.27135515213012695;159;152;27627;35848;0.7706706092390091;116371;12010;729;22;1952;472;493
1_ Random;1;2;Yes;0.1175699234008789;39;31;7771;9967;0.7796729206381058;35058;12010;729;22;1952;472;493
1_ Random;1;3;Yes;0.03745532035827637;2;1;570;1312;0.4344512195121951;15703;12010;729;22;1952;472;493
1_ Random;1;4;Yes;0.061625003814697266;15;11;3140;4515;0.6954595791805094;24330;12010;729;22;1952;472;493
1_ Random;1;5;Yes;0.40538620948791504;201;200;37976;48214;0.7876550379557805;141153;12010;729;22;1952;472;493
1_ Random;2;1;Yes;0.10235095024108887;52;49;7276;10278;0.7079198287604592;44871;12011;729;23;1692;410;524
1_ Random;2;2;Yes;0.06135249137878418;22;16;3282;4604;0.712858384013901;23006;12011;729;23;1692;410;524
1_ Random;2;3;Yes;0.07919549942016602;36;35;5774;8215;0.7028606208155812;37556;12011;729;23;1692;410;524
1_ Random;2;4;Yes;0.12945079803466797;69;66;11647;15363;0.7581201588231465;57453;12011;729;23;1692;410;524
1_ Random;2;5;Yes;0.06923294067382812;33;27;4416;6405;0.6894613583138174;30594;12011;729;23;1692;410;524
1_ Random;3;1;Yes;0.06635808944702148;26;24;4653;6629;0.7019158244079047;32930;12010;729;22;1596;410;524
1_ Random;3;2;Yes;0.035869598388671875;7;4;1246;2203;0.5655923740354063;17944;12010;729;22;1596;410;524
1_ Random;3;3;Yes;0.12894105911254883;75;72;12872;17164;0.7499417385224889;64085;12010;729;22;1596;410;524
1_ Random;3;4;Yes;0.04898428916931152;10;5;2032;3101;0.655272492744276;20185;12010;729;22;1596;410;524
1_ Random;3;5;Yes;0.034314632415771484;6;1;1253;1987;0.6305988928032209;15605;12010;729;22;1596;410;524
1_ Random;4;1;Yes;0.12894010543823242;63;61;12150;16771;0.7244648500387574;64926;12011;729;23;1744;456;501
1_ Random;4;2;Yes;0.0440220832824707;14;3;2810;3667;0.7662939732751568;17393;12011;729;23;1744;456;501
1_ Random;4;3;Yes;0.2097032070159912;117;112;22729;29783;0.7631534768156331;97529;12011;729;23;1744;456;501
1_ Random;4;4;Yes;0.2498493194580078;160;153;29917;38359;0.7799212701061029;113431;12011;729;23;1744;456;501
1_ Random;4;5;Yes;0.0701296329498291;33;25;5641;7469;0.7552550542241264;28648;12011;729;23;1744;456;501
1_ Random;5;1;Yes;0.036145925521850586;12;9;1365;2310;0.5909090909090909;18049;12011;729;23;1186;332;563
