Heuristic;Sudoku #;Seed;Solution Found;Runtime;# Splits;# Backtracks;# Positive assignments;# Negative assignments;Positive to negative assignments ratio;# Clauses learned;# Clauses at start;# Variables at start;# Initial filled;# Clauses before loop ;# Variables before loop;# Variables assigned before loop
6_ Our min len JW two sided;32;3;Yes;0.05564427375793457;7;7;1594;2718;0.5864606328182487;21133;12005;729;17;1948;468;495
6_ Our min len JW two sided;33;1;Yes;0.07515263557434082;7;7;1556;2637;0.590064467197573;20375;12005;729;17;1727;434;512
6_ Our min len JW two sided;33;2;Yes;0.07797026634216309;13;13;2719;4130;0.6583535108958838;25404;12005;729;17;1727;434;512
6_ Our min len JW two sided;33;3;Yes;0.06676745414733887;12;11;2556;3855;0.6630350194552529;23907;12005;729;17;1727;434;512
6_ Our min len JW two sided;34;1;Yes;0.05753827095031738;10;6;1676;2621;0.6394505913773368;18143;12005;729;17;1730;424;517
6_ Our min len JW two sided;34;2;Yes;0.05264472961425781;10;5;1673;2598;0.6439568899153195;18017;12005;729;17;1730;424;517
6_ Our min len JW two sided;34;3;Yes;0.05275893211364746;9;6;1623;2587;0.6273676072671047;18399;12005;729;17;1730;424;517
6_ Our min len JW two sided;35;1;Yes;0.0690162181854248;6;3;1405;2206;0.6368993653671804;16424;12005;729;17;2196;500;479
6_ Our min len JW two sided;35;2;Yes;0.06476449966430664;14;8;2312;3295;0.7016691957511381;18909;12005;729;17;2196;500;479
6_ Our min len JW two sided;35;3;Yes;0.06040215492248535;12;7;2162;3113;0.6945069065210407;18532;12005;729;17;2196;500;479
