Heuristic;Sudoku #;Seed;Solution Found;Runtime;# Splits;# Backtracks;# Positive assignments;# Negative assignments;Positive to negative assignments ratio;# Clauses learned;# Clauses at start;# Variables at start;# Initial filled;# Clauses before loop ;# Variables before loop;# Variables assigned before loop
;;;;0.121620496;26.66666667;23.66666667;5432.333333;7217.666667;0.732276268;29742.66667;12005;729;17;2459;560;449
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.056016286;8.333333333;3.333333333;1614;2449.666667;0.658887519;16957;12005;729;17;2113;494;482
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.048683882;3.333333333;1.666666667;779.3333333;1496.666667;0.518879367;15295.33333;12005;729;17;1833;440;509
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.071230253;13;11.66666667;2263;3529.666667;0.640249158;22497.33333;12005;729;17;2143;498;480
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.064509471;8.333333333;4.666666667;1931.666667;2997.333333;0.643941329;20341.66667;12005;729;17;2143;500;479
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.054564794;7.333333333;5;1613;2458.333333;0.655748266;17390.66667;12005;729;17;1839;452;503
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.028794765;0;0;81;775;0.104516129;14796;12005;729;17;0;0;729
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.050057252;6;4;1117.666667;2024.666667;0.552038878;17705.33333;12005;729;17;2208;504;477
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.044898589;0;0;81;780;0.103846154;14780;12005;729;17;0;0;729
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.048590024;5;2.666666667;1084.333333;1859.666667;0.555805578;16039;12005;729;17;1678;428;515
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.054001729;6;1.666666667;1041.333333;1789.666667;0.581979553;15504.33333;12005;729;17;2153;506;476
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.038425128;5;4.666666667;483.3333333;1369.666667;0.34973679;16669;12005;729;17;686;226;616
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.077118238;10.33333333;8.333333333;1889;3026;0.610882655;21113.33333;12005;729;17;1948;468;495
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.060216904;6.666666667;6.333333333;1485.666667;2541;0.548638388;20138.66667;12005;729;17;1727;434;512
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.055919568;9.666666667;5.666666667;1722.333333;2659.333333;0.647368999;18119;12005;729;17;1730;424;517
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.06357948;8.666666667;3;1694;2461.666667;0.685551166;16089.33333;12005;729;17;2196;500;479
;;;;;;;;;;;;;;;;
;;;;Runtime;# Splits;# Backtracks;# Positive assignments;# Negative assignments;Positive to negative assignments ratio;# Clauses learned;# Clauses at start;# Variables at start;# Initial filled;# Clauses before loop ;# Variables before loop;# Variables assigned before loop
;gem van gem;;;0.067763587;10.21904762;8.047619048;1880.485714;2930.752381;0.542584239;19746.07619;12005;729;17;1908.6;448.0571429;504.9714286
