Heuristic;Sudoku #;Seed;Solution Found;Runtime;# Splits;# Backtracks;# Positive assignments;# Negative assignments;Positive to negative assignments ratio;# Clauses learned;# Clauses at start;# Variables at start;# Initial filled;# Clauses before loop ;# Variables before loop;# Variables assigned before loop
;;;;0.172995949;50.8;49.4;7781.2;10481.4;0.736811774;40643.2;12010;729;22;1952;472;493
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.058485985;10.2;6.2;1580;2533.4;0.622125802;18368.2;12011;729;23;1692;410;524
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.061331224;8.8;6.6;1644.2;2662.8;0.574292168;19633.4;12010;729;22;1596;410;524
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.076827097;11.6;7.4;2591.4;3879;0.65748534;22901.6;12011;729;23;1744;456;501
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.053436947;11.8;10.8;1307.4;2438.8;0.485848571;19716.6;12011;729;23;1186;332;563
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.095233822;19.4;16;3621.4;5316.6;0.678831966;27618.4;12011;729;23;1643;442;508
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.067434406;12.8;10.2;2190.6;3534.6;0.605992912;23007.4;12012;729;24;1503;408;525
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.093026781;19.6;14.2;3569.8;5062.4;0.700500447;25439.8;12011;729;23;1553;410;524
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.052267122;10.8;7.2;1395;2368;0.567224693;18007.4;12012;729;24;1271;360;549
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.094674826;22;17;3548.4;5027.8;0.671791679;25787.2;12012;729;24;1687;432;513
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.055199957;5;3;1205.4;2161;0.552921799;18613.6;12011;729;23;1880;464;497
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.101874638;23;22;3970.6;5682.8;0.698625288;28777.8;12010;729;22;1575;416;521
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.083434057;16.2;15.6;2716.6;4278.8;0.631027618;25971.6;12013;729;25;1490;402;528
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.066973686;12.6;9.4;2121.2;3335;0.637778259;21585.4;12012;729;24;1530;410;524
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.136661625;37.2;35;5706;8286.4;0.688458214;38198.2;12013;729;25;1596;422;518
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.095382786;17.4;15.8;3257.2;4956;0.655968223;28922.6;12012;729;24;1803;442;508
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.058148384;7.8;5.4;1436.4;2382;0.553837802;18356.4;12010;729;22;1805;454;502
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.092618227;22.4;18.2;3455.8;5002.2;0.691986247;25001;12013;729;25;1752;446;506
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.070177317;12;10;2221.4;3531.2;0.624732866;22840.2;12013;729;25;1541;410;524
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.063088608;15.2;12;1809.6;2939.4;0.58397374;19945.8;12012;729;24;1502;404;527
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.099415684;16.6;14.8;3482.4;5025.2;0.655133516;26552.2;12010;729;22;2047;494;482
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.053833437;7;4.2;1341.6;2217.6;0.547364499;17521.6;12013;729;25;1605;422;518
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.050460768;6;4;1026.6;1884.6;0.54342898;17165.8;12012;729;24;1450;394;532
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.053547859;9.2;7;1353.8;2451.4;0.537049785;19553.8;12013;729;25;1206;348;555
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.066091347;11;9.8;1912;3130.8;0.590041255;21386.4;12011;729;23;1425;388;535
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.080584526;29.4;27.6;2920.6;4528.8;0.601966206;25445.2;12011;729;23;1591;412;523
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.091678143;17.2;13.8;3337;4829.6;0.685443039;25497.2;12010;729;22;1662;442;508
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.046114588;4.4;3.2;889.8;1774;0.495423452;17232.6;12013;729;25;1403;398;530
;;;;;;;;;;;;;;;;
