Heuristic;Sudoku #;Seed;Solution Found;Runtime;# Splits;# Backtracks;# Positive assignments;# Negative assignments;Positive to negative assignments ratio;# Clauses learned;# Clauses at start;# Variables at start;# Initial filled;# Clauses before loop ;# Variables before loop;# Variables assigned before loop
;;;;0.178678322;83.2;79;15416.8;19971.2;0.693581873;66523;12010;729;22;1952;472;493
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.088316536;42.4;38.6;6479;8973;0.71424407;38696;12011;729;23;1692;410;524
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.062893534;24.8;21.2;4411.2;6216.8;0.660664265;30149.8;12010;729;22;1596;410;524
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.14052887;77.4;70.8;14649.4;19209.8;0.757817725;64385.4;12011;729;23;1744;456;501
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.045121479;19;16.4;2299.8;3590;0.624746074;21835.2;12011;729;23;1186;332;563
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.127494431;67.8;60.8;12837;16962.2;0.749053405;59874;12011;729;23;1643;442;508
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.054605675;19.2;14;3540.4;5123.8;0.680531345;26456;12012;729;24;1503;408;525
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.065641975;26;22.6;4843;6732.8;0.684404594;30315.8;12011;729;23;1553;410;524
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.049815845;19.8;17.2;3054.8;4524.6;0.670446519;24154.4;12012;729;24;1271;360;549
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.053591776;16.2;13.2;2834.4;4198.2;0.587350607;23969.4;12012;729;24;1687;432;513
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.173724651;95.4;88.6;18206.8;23816;0.748159117;81911.8;12011;729;23;1880;464;497
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.080587149;39.2;35.2;7299.2;9702.6;0.714773206;37865;12010;729;22;1575;416;521
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.057949924;22.4;18.2;3940.6;5635.4;0.665585544;27464.6;12013;729;25;1490;402;528
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.074825144;35.8;31.2;6457.6;8649;0.744585926;34522.4;12012;729;24;1530;410;524
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.127205849;80.2;74.6;13200.6;17699.8;0.731755878;63099.4;12013;729;25;1596;422;518
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.082820463;36.8;34;6795.6;9265.2;0.719177592;39071.4;12012;729;24;1803;442;508
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
