Heuristic;Sudoku #;Seed;Solution Found;Runtime;# Splits;# Backtracks;# Positive assignments;# Negative assignments;Positive to negative assignments ratio;# Clauses learned;# Clauses at start;# Variables at start;# Initial filled;# Clauses before loop ;# Variables before loop;# Variables assigned before loop
8_ Our min len probabilistic JW two sided;;;;0.564169407;218.6;213.2;30251.8;38752.8;0.77589987;114701.8;12005;729;17;2371;542;458
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.694699049;259.4;253;37658.6;47504.8;0.78971633;134043.4;12005;729;17;2489;552;453
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.574857855;212;207.8;30957;40013.4;0.77286321;124374.8;12005;729;17;2410;546;456
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.0712677;9.4;3.6;2191.6;3019.8;0.721705113;16742.6;12005;729;17;2531;564;447
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.153327751;35;31.4;6547.8;8782;0.7156701;35351.2;12005;729;17;2489;568;445
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.730911255;228.2;225.2;39356;48027.6;0.819312556;128370;12005;729;17;2267;524;467
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.130885077;33.2;26.2;5800.6;7798.4;0.737137485;32225.2;12005;729;17;2129;502;478
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.075834274;10.4;5.4;2505.4;3478.4;0.694090932;18876.2;12005;729;17;2428;556;451
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.101642179;19.2;12.2;3810;5346.4;0.714855729;26473.2;12005;729;17;2130;502;478
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.148792124;30.8;27.4;6276.4;8245.4;0.742589085;32329;12005;729;17;2459;560;449
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.14673996;39.4;35.2;6413.8;8934.8;0.707663269;39790.4;12005;729;17;1915;458;500
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.189954329;57.4;53.6;9125.8;12961.4;0.699771102;55136.6;12013;729;25;1589;416;521
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.058788919;8.4;5.4;1649;2580;0.631545344;18016;12009;729;21;1879;478;490
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.204866457;47.4;45.2;9075.4;12331.8;0.730943701;50112.6;12005;729;17;2364;540;459
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.136266613;37.2;33.4;5774.8;8097.2;0.700333386;35520.6;12005;729;17;1986;482;488
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.147019005;34.6;31.8;6282.8;8814.8;0.704630466;40406.6;12005;729;17;1919;458;500
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.250670719;104.8;102.4;12589.8;18026.4;0.699539272;69886.4;12010;729;22;1678;434;512
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.146795225;37.8;31.2;6614.2;8573.4;0.77146425;32480.6;12005;729;17;2224;518;470
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
