Heuristic;Sudoku #;Seed;Solution Found;Runtime;# Splits;# Backtracks;# Positive assignments;# Negative assignments;Positive to negative assignments ratio;# Clauses learned;# Clauses at start;# Variables at start;# Initial filled;# Clauses before loop ;# Variables before loop;# Variables assigned before loop
7_ Our min len probabilistic JW one sided;1;1;Yes;0.125486533;33.33333333;30.66666667;5044;7078;0.69550976;32357;12005;729;17;2065;486;486
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.052738905;6;4;1102.333333;2015.666667;0.539495964;17746.33333;12005;729;17;1803;438;510
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.042527119;1.666666667;1.666666667;486;1174.333333;0.409294978;14850.66667;12005;729;17;2322;522;468
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.037536939;1;1;344;1037;0.331726133;14796;12005;729;17;2309;520;469
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.046766043;2.333333333;1.666666667;660.3333333;1448.666667;0.43138215;16273;12005;729;17;2157;504;477
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.075068633;9.666666667;7.666666667;2185.666667;3355;0.616635143;21681.33333;12005;729;17;2270;508;475
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.055347999;5.333333333;3;1252.333333;2096;0.523771184;17138.33333;12005;729;17;2345;524;467
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.048960527;3.666666667;2.333333333;910;1711;0.499150866;16508;12005;729;17;2413;542;458
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.043554465;1.666666667;0.333333333;484.3333333;1168.666667;0.409487338;14778.66667;12005;729;17;2344;524;467
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.047119061;3;2;795.3333333;1577;0.484163136;16176;12005;729;17;2248;508;475
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.061774254;7.666666667;4.666666667;1534.666667;2465;0.618437621;18227;12005;729;17;2181;510;474
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.069200039;9;6.666666667;1726.666667;2851.666667;0.602857898;20730.33333;12005;729;17;2148;498;480
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.153891007;41.33333333;38;6768.333333;9187;0.675488471;38495.33333;12005;729;17;2313;520;469
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.080197732;13.33333333;12;2560.333333;3745.666667;0.59231641;22040;12005;729;17;2222;506;476
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.093376001;16;14.66666667;3367.666667;4797.333333;0.55474883;25909.33333;12005;729;17;2319;522;468
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.052463452;7.666666667;6.333333333;1324.333333;2305;0.526416266;18873.66667;12005;729;17;1276;344;557
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.046116273;5;3.333333333;813.6666667;1638;0.481798726;16599.33333;12005;729;17;1298;346;556
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.043542147;5.666666667;4;847.6666667;1683;0.492847954;16595.33333;12005;729;17;1577;404;527
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.118900776;24.33333333;22;4505;6474.666667;0.640832254;32417.66667;12005;729;17;2335;522;468
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.310702721;74;71.33333333;15522.66667;19466.66667;0.796609673;61091.33333;12005;729;17;2459;560;449
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.058774153;6;4;1472.333333;2434.333333;0.609807015;18724.66667;12005;729;17;2113;494;482
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.054597139;6.666666667;3.333333333;1366;2195.666667;0.586339465;16730;12005;729;17;1833;440;509
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.069955826;9.666666667;6.666666667;2100;3166;0.648702573;20282.33333;12005;729;17;2143;498;480
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.0813996;13.66666667;9;2840.333333;4081;0.687578019;22473;12005;729;17;2143;500;479
