Heuristic;Sudoku #;Seed;Solution Found;Runtime;# Splits;# Backtracks;# Positive assignments;# Negative assignments;Positive to negative assignments ratio;# Clauses learned;# Clauses at start;# Variables at start;# Initial filled;# Clauses before loop ;# Variables before loop;# Variables assigned before loop
;;;;0.111270905;27.8;26.2;4465.6;6322.2;0.589766533;29904.2;12010;729;22;1952;472;493
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.054793072;10.4;5.2;1566.6;2545.6;0.614761986;18440.4;12011;729;23;1692;410;524
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.069900846;12.4;10.4;2228;3463.8;0.615811273;22497;12010;729;22;1596;410;524
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.067142105;10.4;6.2;2366.2;3583.4;0.654256422;21852.4;12011;729;23;1744;456;501
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.04396286;7.6;6;973.6;1887.2;0.479648127;17506.2;12011;729;23;1186;332;563
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.086284256;14.8;11.8;2909.6;4489.6;0.642152412;25785.2;12011;729;23;1643;442;508
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.061790895;11.8;10;2063.2;3452.2;0.59553462;23309.4;12012;729;24;1503;408;525
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.059295893;10.8;3.2;2024.4;2870;0.705291464;17195;12011;729;23;1553;410;524
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.051022005;10.4;7;1486.4;2485.8;0.593626807;18608.8;12012;729;24;1271;360;549
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.095721769;26.8;19.4;4287.6;5883.4;0.729661044;27309;12012;729;24;1687;432;513
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.064207888;8.8;7.8;1927.8;3198.6;0.594505684;22949.4;12011;729;23;1880;464;497
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.093599939;23.6;22.8;4044.6;5795;0.697486447;29347.6;12010;729;22;1575;416;521
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.058940554;10.2;9.6;1858.2;3204.6;0.578597423;23060.6;12013;729;25;1490;402;528
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.067189455;14;10.8;2326.6;3543;0.65637581;21752;12012;729;24;1530;410;524
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.143541527;34.6;32.4;5394.8;7786.4;0.691967012;35944.2;12013;729;25;1596;422;518
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.125371695;21.2;21;3903.6;6010.4;0.648690207;34411;12012;729;24;1803;442;508
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.063142824;8.2;6.4;1521.4;2545.4;0.571709458;19283.8;12010;729;22;1805;454;502
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.089000845;23.4;19.4;3607.4;5281.6;0.682346705;26619.2;12013;729;25;1752;446;506
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.070518351;15.2;12.2;2691;4052.4;0.642415824;23536.8;12013;729;25;1541;410;524
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.04998579;10.4;6.8;1336;2316.8;0.565994937;18271.2;12012;729;24;1502;404;527
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.144151926;35.4;28.6;6839;8906.2;0.767830584;34453.4;12010;729;22;2047;494;482
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.038646793;2.6;0.6;602;1309;0.457044741;15199.6;12013;729;25;1605;422;518
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.043694878;5.2;2.4;971.8;1773.4;0.547452226;16385;12012;729;24;1450;394;532
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.050913;9.2;7.2;1413.6;2527.8;0.552916322;19843;12013;729;25;1206;348;555
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.049593639;8;4.6;1407;2339.4;0.58662058;17922;12011;729;23;1425;388;535
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.065085316;20.8;19;2185.4;3563.6;0.57602595;22830;12011;729;23;1591;412;523
