Heuristic;Sudoku #;Seed;Solution Found;Runtime;# Splits;# Backtracks;# Positive assignments;# Negative assignments;Positive to negative assignments ratio;# Clauses learned;# Clauses at start;# Variables at start;# Initial filled;# Clauses before loop ;# Variables before loop;# Variables assigned before loop
;;;;0.077835417;18;16;3006.4;4406.6;0.558259267;24147.6;12010;729;22;1952;472;493
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.053242302;11.2;7.2;1615.4;2655.8;0.607437169;19274.2;12011;729;23;1692;410;524
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.063290596;12.2;10.4;2208;3407;0.62249837;22222.2;12010;729;22;1596;410;524
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.055861473;8.2;4.4;1845.6;2899.4;0.617378909;19756.8;12011;729;23;1744;456;501
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.038036108;4.8;2.6;647.4;1405.4;0.434721198;15808;12011;729;23;1186;332;563
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.08013134;17.2;13.6;3351;5021;0.668509787;26826.6;12011;729;23;1643;442;508
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.060492849;12.8;10.2;2221.6;3626.4;0.611558084;23726.6;12012;729;24;1503;408;525
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.064407349;14.4;6.8;2631.4;3691;0.709725936;19799;12011;729;23;1553;410;524
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.053325081;13.4;10;1835;2947;0.61720201;19965.4;12012;729;24;1271;360;549
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.092818594;28.2;21.4;4412.8;6119.2;0.721375568;28719.2;12012;729;24;1687;432;513
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.059441376;8;7;1791.8;3144.4;0.567596632;23806.4;12011;729;23;1880;464;497
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.079969931;20;18.4;3471;4947.6;0.700887247;25753.6;12010;729;22;1575;416;521
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.058552408;10.8;10.6;1847;3136.8;0.587739155;22391.8;12013;729;25;1490;402;528
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.053845644;10.8;6;1844.2;2788.6;0.625697965;18313.2;12012;729;24;1530;410;524
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.12712121;43.8;42;6597;9554.2;0.689820665;42654.2;12013;729;25;1596;422;518
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.092012691;20.4;20;3732.6;5828.2;0.640127168;34166.6;12012;729;24;1803;442;508
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.062489271;11.2;10;2055.4;3291.8;0.598077843;22016.4;12010;729;22;1805;454;502
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.086126375;24.4;21.2;3710.4;5476.6;0.67666896;27320.4;12013;729;25;1752;446;506
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.06829257;14.4;11.4;2552.4;3794.2;0.653964278;22075.8;12013;729;25;1541;410;524
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.049589205;9.6;6.6;1251.4;2215.6;0.554836825;18051.8;12012;729;24;1502;404;527
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.131423807;33.6;27.2;6592.2;8710.2;0.756139214;34799;12010;729;22;2047;494;482
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
