Heuristic;Sudoku #;Seed;Solution Found;Runtime;# Splits;# Backtracks;# Positive assignments;# Negative assignments;Positive to negative assignments ratio;# Clauses learned;# Clauses at start;# Variables at start;# Initial filled;# Clauses before loop ;# Variables before loop;# Variables assigned before loop
6_ Our min len JW two sided;1;1;Yes;0.09506472;22;16.66666667;3565.333333;5196;0.68596688;27176.66667;12005;729;17;2065;486;486
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.044025103;5;1.666666667;1041.333333;1865.666667;0.553596767;16641;12005;729;17;1803;438;510
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.035102606;1.333333333;1.333333333;415.6666667;1103;0.371975055;14830.33333;12005;729;17;2322;522;468
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.036557674;1.333333333;1.333333333;415.3333333;1109.333333;0.369476114;14822;12005;729;17;2309;520;469
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.036186059;1.666666667;1;503.3333333;1228;0.404253805;15347.66667;12005;729;17;2157;504;477
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.075232824;14;12.33333333;2580.666667;3729.333333;0.644965218;21708.33333;12005;729;17;2270;508;475
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.047139883;4.333333333;3;1047.666667;1909.333333;0.546228232;17417.33333;12005;729;17;2345;524;467
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.04368488;3;1.666666667;684.3333333;1385.666667;0.493871163;14975.33333;12005;729;17;2413;542;458
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.05162398;5.666666667;5.666666667;1168.666667;2180.333333;0.493896821;19479.66667;12005;729;17;2344;524;467
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.038189093;2;1;566.3333333;1339;0.41131214;16144.66667;12005;729;17;2248;508;475
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.046203931;6.666666667;2.333333333;1060.333333;1838.666667;0.576299065;15820.66667;12005;729;17;2181;510;474
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.0566806;8.666666667;6;1553.666667;2495;0.616220255;18162.33333;12005;729;17;2148;498;480
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.243537823;85.66666667;82.66666667;13869.66667;17649;0.79058763;56245;12005;729;17;2313;520;469
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.064149062;11.66666667;8.333333333;2264.666667;3257.666667;0.690376631;19277.66667;12005;729;17;2222;506;476
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.092734814;16.33333333;13.33333333;3583.666667;4941.333333;0.724246731;25183;12005;729;17;2319;522;468
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;0.059555848;13.66666667;10.66666667;2117.666667;3423.666667;0.618424667;22618.66667;12005;729;17;1276;344;557
